lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,7E1,7E2,7E3,7E4,7E5,7C1,7C2,7C3,7C4,7C5,SolventBlank1
TAG(48:1)_FA 18:2,-0.3409295178362585,5.753928841036045,1.8855210144627108,0.16970797297148454,0.7747197376285248,822.8 -> 525.8,TAG2,296438.421493382,260033.217231743,314692.081764336,90713.185424748,119146.728416417,508581.35620118,199400.134628193,297265.14038099,238394.5599365,187944.111755377,19716.6014213554
TAG(58:7)_FA 20:4,-0.34009651394793083,4.20137406827332,1.8761293380290454,0.17077472661950543,0.7747197376285248,950.8 -> 629.8,TAG2,96514.72760012,75951.945434558,80616.165710446,27441.2018318173,70246.784881581,138417.490051296,63667.384277313,94149.425964368,86362.126403792,80125.725708011,15936.2011337229
TAG(60:3)_FA 18:2,-0.3400031961614224,5.05441583504427,1.87524353067829,0.1708757377201319,0.7747197376285248,986.9 -> 689.9,TAG2,180982.212173473,153086.951599134,174491.352241468,51570.9034042373,82825.705978393,271740.040100156,129436.489746124,201193.37573241,141739.8308105,103989.607604985,25332.8217773406
TAG(60:4)_FA 18:2,-0.33957138109932067,3.8312863843324374,1.8702646161358274,0.17144477577428835,0.7747197376285248,984.9 -> 687.9,TAG2,77812.2261695954,62305.9238548116,72053.6048889251,23652.7015304686,37360.342254647,104975.24749757,55265.464111316,76313.865783703,64325.425048839,57827.70391846,11973.7007904057
PIo (32:0),0.33844076740472584,10.216368629163641,1.858251075978842,0.17282678693318482,0.7763440269944846,814.554 -> 537.554,PI,4528124.0771485,5745429.7832037,5547268.1748066,8633091.5644531,5636791.5859365,6099661.80273428,5484378.6337884,4245040.6259756,4686433.6054682,4375629.8476563,199468.23315429
"PIo (36:1), PIp (36:0)",0.3383257902127684,7.001804994854858,1.8569523548885627,0.1729769546551155,0.7763440269944846,868.6009 -> 591.6009,PI,458911.33325182,642502.92993217,559804.3182372,805198.41650432,637068.96777328,648098.39807135,505516.53198237,385614.5285646,480166.553955,546760.73583971,88678.80688475
Cer(d18:0/24:0),0.33743036374627505,6.737799032789695,1.8471470354780877,0.17411557593740565,0.7788142653416388,652.7 -> 266.4,CER,522819.290757246,561404.181746954,288621.081787149,360723.930786152,724199.836654141,614864.941909688,394474.745285135,382401.907196112,333525.038330057,321942.640762248,136977.889007555
PC (40:6),0.33396890841465504,7.446412655719693,1.8095521964169166,0.1785619574683803,0.7938618632707336,834.6 -> 184.1,PCandSM,2394224.82092317,635305.22595203,533366.822265682,526531.071288957,424614.930480741,757878.635947597,699898.627381,923322.098938069,530670.743835024,769954.72564745,15958.441146847
TAG(48:2)_FA 18:2,-0.3338767874438559,9.409510996013333,1.8085782310154173,0.178678878591147,0.7938618632707336,820.8 -> 523.8,TAG2,4330357.41847886,3991271.47805026,3727060.90398701,751013.65820327,1147206.70351788,8627739.4677744,2420036.56793214,3337277.3662106,2888486.2753911,1266635.152344,137061.889263191
TAG(56:3)_FA 18:1,-0.33214607703956106,5.843224197715293,1.789831681355281,0.18094667222331368,0.8012488094437034,930.8 -> 631.796,TAG2,292547.1413574,247389.19946288,244247.87841784,90969.8661422576,239449.0378418,435572.5529786,209231.0942383,277052.09960928,235705.55664071,308095.10156247,39383.7631836074
PI (44:5),0.331112949054906,2.3997499603127226,1.7777004449394571,0.18243195226253955,0.8024581554671175,986.6428 -> 709.6428,PI,16310.5010795592,14888.3610763514,34684.6225891119,26340.8419570893,21835.381591798,24126.3018798845,18484.541122433,19724.1614608703,15283.4809570391,17877.2612724322,9840.4207191449
TAG(48:1)_FA 16:1,0.33109465365613144,9.937754995152607,1.778630154018174,0.1823176256342248,0.8024581554671175,822.8 -> 551.8,TAG1,5189729.0332042,6584751.0644541,4734460.0585948,4422605.4589839,2590995.3007812,7251481.4453125,3629189.2226566,3267478.2226559,3066604.9433595,2417619.382813,927480.061664605
PG (26:0),-0.3298593922538039,4.8801914150397145,1.7652333036257915,0.1839730970979065,0.806557551515325,656.4233 -> 467.4233,PG,81867.0062256,163621.171691938,102807.18682859,94398.565429703,115783.648376432,204135.93289169,159923.729888976,143043.2315063,102013.628601048,124052.767822253,27988.52200317
PE (36:6),-0.32695657525522265,9.965356892082083,1.7345432147558313,0.18783172545382654,0.8207564504979087,736.4913 -> 595.4913,PE,3463646.32226449,4715940.70654323,3804980.78100591,3849017.88745119,4553517.72338852,6211925.51411498,5903070.43420391,3297574.09765693,4995871.00390675,6120680.40698254,53717.50396728
TAG(56:7)_FA 16:1,0.32647486596466,4.897926748555771,1.7292580617190652,0.18850567766172444,0.8209918329740894,922.8 -> 651.8,TAG1,135860.82934572,100932.78662111,141187.84960935,139090.94946287,132067.828186055,123589.34863283,76635.965209971,111984.10876466,84144.806640638,145604.23120119,53959.5840110602
PE (14:0),-0.32146995809805784,4.110847342535706,1.6766440431482579,0.19537097769670603,0.8453306355243096,426.2616 -> 285.2616,PE,77706.105499274,64843.884292602,66870.284866328,80966.846252482,41476.422882085,77861.365951544,83366.625335699,92401.766662604,86309.445892328,87038.886383024,13909.8610305844
TAG(54:0)_FA 20:4,-0.3216043789740053,4.363465331949271,1.67809969449445,0.19517714987616527,0.8453306355243096,908.9 -> 587.9,TAG2,104591.826660169,93787.346679674,106104.208435069,42367.623184204,61291.684555058,141489.629882819,83872.186157212,113067.368041971,99454.987609878,90273.586181645,10775.7207908661
SM (d18:1/24:1)15Z)),-0.32055975539005477,9.782650731786097,1.6674723833857565,0.19659743016316492,0.8478664414854409,813.7 -> 184.1,PCandSM,5293418.09130902,3606964.31298813,2724758.22265661,3415312.38867132,3008947.26220668,4977608.61231972,4358611.80615243,4874588.99414175,4197390.12548817,4895564.83007851,63604.504699725
"(13Z,16Z)-docosadienoylcarnitine",-0.31749678982740714,8.873790982521097,1.635817306851095,0.20090031762220353,0.8483128921479455,480.4 -> 85.1,AC,1953570.70053207,2206304.89517065,1441428.93023679,2018290.34826649,1298101.2308961,2739262.17096022,2141069.31048621,2434703.07385189,2057211.10144025,2144834.34503116,456100.389373701
C14:0,-0.3168448868736491,8.083828241409307,1.6291062758641601,0.20182670772402025,0.8483128921479455,227.3 -> 227.3,FFA,897238.74304203,868004.78344734,841015.30065931,711138.12939452,593604.64184577,1010739.07373044,1072646.71264661,828003.99487298,1128725.89672861,957339.042846921,997948.71582047
C15:1,-0.3178188125157514,8.074276090645668,1.639118769329798,0.20044641936636845,0.8483128921479455,239.3 -> 239.3,FFA,820437.97808858,839959.69995129,906582.00146486,886746.54077148,827191.9605714,806040.83752442,1311935.82519519,1084133.13977046,1381108.5362549,874917.65820304,742367.4570314
Lyso_PC(12:0),-0.3174118824066096,3.4541602419012487,1.634502236977312,0.2010814551311127,0.8483128921479455,440.2699 -> 184.1,PCandSM,52395.763717632,47356.703430177,42378.18319702,41814.7032890186,28703.5020217963,56799.563125643,55030.863754287,50377.663040146,55406.744369445,54908.983795111,8207.2006378176
PI (42:1),-0.3183943803583883,4.864271234817062,1.644906242971956,0.19965363900916808,0.8483128921479455,966.6741 -> 689.6741,PI,104704.80691152,155823.791336129,125331.369911173,106982.606338411,89056.766281139,207085.015945329,166948.292190475,159053.593002261,102371.526344377,121429.608398368,12192.5209198025
TAG(56:0)_FA 20:4,-0.31712035681075906,4.093287670129406,1.6316665257045315,0.20147269951545616,0.8483128921479455,936.9 -> 615.9,TAG2,88395.646240256,68517.464721674,81346.705993635,30403.5822868259,57864.463653548,125587.369018535,59303.164245573,88505.106201156,73813.784851096,77035.465515119,15863.2211380069
TAG(58:4)_FA 20:4,-0.3175285619471617,4.4531104425052055,1.635923784908755,0.20088565974955172,0.8483128921479455,956.9 -> 635.9,TAG2,105529.04724121,93441.56652832,109363.208557157,36488.3826293921,71164.964538549,136726.28942872,79238.585754382,104934.88732912,97373.86633298,118111.22802734,22387.4816589428
TAG(60:5)_FA 18:0,0.31880528868381713,3.4959387627355065,1.6488179393104474,0.1991198922469708,0.8483128921479455,982.9 -> 681.9,TAG1,51511.683990471,44547.60287474,52052.763793933,56218.303985606,38532.302978528,44528.723113977,36271.542633072,38987.202789305,33365.582580561,49410.183532718,21896.1414947529
Cer(d14:1(4E)/26:0(2OH)),-0.3158143064095136,6.641718925996837,1.6185234441482521,0.2032977951750369,0.8491049867878513,638.6 -> 208.3,CER,415572.628280578,454621.853820937,257532.817382825,487700.493286274,378315.086395368,522654.575431705,489397.811576915,491242.88370522,509171.656814312,553839.981384315,36006.7224121208
PC (32:5),-0.31589185910941797,11.164133870784823,1.6193626074566392,0.2031806857714673,0.8491049867878513,724.5 -> 184.1,PCandSM,11000619.7734385,10239979.1464844,7337353.8046867,9920190.2441409,8555349.3349625,12897285.7357794,11141410.7753896,11224014.4589842,12448358.2070322,12789779.6992191,145042.83044431
Cer(t18:0/20:0(2OH)),-0.31362898794883387,8.015844819536392,1.5962683437974192,0.206432843518668,0.8514550928931977,628.6 -> 282.4,CER,514733.04449466,571687.146606353,504819.076721139,1395216.09393298,844406.01501472,768967.781188949,1028866.27404783,1545222.98797601,329445.139892595,1356087.85705604,854046.993164065
PC (34:6),-0.31372027939628233,13.1637915500924,1.5972197586770123,0.20629765687042748,0.8514550928931977,750.5 -> 184.1,PCandSM,39165462.3359375,42025707.515625,31356471.5820313,40724964.8359374,35085333.4335937,55043139.2629395,47162964.6132812,46778856.6523438,46462659.546875,47320676.6249999,481008.91406247
PI (42:5),0.314403363076254,2.5560083261446573,1.6032120209825398,0.20544861387611854,0.8514550928931977,958.6115 -> 681.6115,PI,19062.9612426694,19963.3214721765,27517.2219543339,32589.282043452,22069.6412734929,24814.461784366,19890.101242067,19973.261421197,18349.161476139,19118.2413711469,13584.5409545889
TAG(56:3)_FA 20:0,-0.3142222636628198,6.470065656671407,1.6022724174417817,0.20558147313780395,0.8514550928931977,930.8 -> 601.8,TAG2,491418.95556619,390423.02978524,417797.49462871,138212.909801449,326771.36291514,679603.98803719,340565.1213379,485494.67138684,408027.9858398,371354.62719728,44455.5632972857
PG (18:0),-0.31295402158652164,7.305479414638817,1.5894071488201007,0.20741085615866983,0.8528322160064561,530.3188 -> 341.3188,PG,267814.48156743,433595.220977238,692919.012207136,732889.524627669,494286.925170464,564081.091949375,781603.066711474,773742.726898068,272908.600860553,1022011.23831174,363028.404327371
Lyso_PC(15:1),-0.3106232081934046,5.672849469607219,1.5658111667107733,0.21081637813280452,0.8592405987111194,480.3012 -> 184.1,PCandSM,260546.256042492,187713.193847651,207738.937011696,294060.87847901,84834.666503955,202949.457702724,273056.638702401,344024.082641651,247390.740356375,251956.836425763,11175.7008514399
PG (28:1),-0.3105590553663692,5.20081109469115,1.5651255937482347,0.2109163101065814,0.8592405987111194,682.4389 -> 493.4389,PG,99201.927795405,162744.350158698,163911.332122896,89016.846557618,193655.65429694,243487.83866882,229394.134491044,158426.091857913,130275.388366716,159322.35061645,28848.242172249
TAG(60:3)_FA 20:4,-0.3107087646129018,3.848010071206464,1.5664345496266776,0.21072555995241346,0.8592405987111194,986.9 -> 665.9,TAG2,78787.065914142,57236.123622915,71084.0856895739,21142.0014381376,52811.003997768,107462.847747793,46682.843353263,88511.507080006,64142.704498285,57047.923721277,10501.6007080117
Lyso_PC(21:0),-0.3089227059440915,5.186675506509848,1.5487074080028833,0.21332636393374801,0.8663929627247925,566.4107 -> 184.1,PCandSM,184702.714920058,133222.489425601,140196.010620163,160274.390899626,97842.568237319,160283.070266692,206706.275360145,233095.293960651,160932.691696113,154263.727478103,21556.6414718712
PE (52:4),0.3085416896075543,2.1202863246005297,1.5438489881523765,0.21404579904045978,0.8666563851057149,964.773 -> 823.773,PE,20231.101318359,14327.0610198999,31537.38209534,15707.9810523964,14014.160888668,13320.9210166915,19198.2412261979,17234.0413360636,16022.5612182584,13837.9610595661,7281.3205871577
C24:6,0.30745036604698583,7.2923949068112766,1.5341014384175646,0.21549793414525828,0.8672318079280302,355.3 -> 355.3,FFA,555948.139099178,560068.100708009,653883.129592763,815208.862213167,794123.796875017,606245.395172302,596048.122924697,597712.663604744,471525.591522301,586495.540801884,285214.09967042
PI (44:12),0.30790775872538556,2.2445719949530565,1.5375569930282609,0.21498180845042306,0.8672318079280302,972.5332 -> 695.5332,PI,14122.841079716,15067.1609954746,26101.921844472,21502.0814704835,20909.5614471299,20197.0414123577,16349.8611030612,15359.9409332285,15420.7610702436,15391.8811569282,10801.0206756603
"(7Z,10Z,13Z,16Z)-docosatetraenoylcarnitine",-0.3042221851916261,9.42367716079332,1.502139689702744,0.22034242902070342,0.870293994151192,476.4 -> 85.1,AC,2892712.90295424,3950687.987976,2327134.75122065,2589691.51129122,1934237.98956164,4696477.72491493,3562198.86511256,3169599.77740533,3062874.813416,3016219.55853268,368138.823577833
1-O-eicosanoyl-Cer(d18:1/16:0),-0.25117854572919157,4.2920029789441605,1.024426227293361,0.31147139148248937,0.870293994151192,832.8 -> 264.3,CER,79477.7854118264,102525.747344978,48828.7433090262,82051.2251357818,59498.7642822064,114812.168464632,98924.6271286087,79194.7854957329,82332.8651695035,83598.5657501271,24789.3419418376
3-hydroxyarachidonoylcarnitine,-0.2478128695428489,9.5855845478622,0.9973469513497548,0.31795332067407955,0.870293994151192,464.3 -> 85.1,AC,3159140.85766682,4251016.75769101,2365545.96728442,2607913.76586909,2970050.95825156,5291780.28930621,3745917.748292,3427052.47460957,3287872.93701278,3210793.24969555,556270.21875019
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",-0.29689765803961676,9.255252649900239,1.430803424154874,0.23163336399657786,0.870293994151192,472.4 -> 85.1,AC,2551806.0669555,3550429.38873251,2028609.01843313,2194731.46740659,1729461.62701477,4236861.66748041,3163511.05236788,2660618.05517575,2675446.67633113,2601556.27764881,427569.4089355
C18:0,0.26768013474903124,11.910588566425464,1.163438743460576,0.2807535152793298,0.870293994151192,283.3 -> 283.3,FFA,14503430.4040526,13073038.6096191,14586684.222168,22653998.7272951,11428353.686768,10893002.5051267,10605758.2592773,14987062.0251466,15235105.6286623,13630034.378418,9905782.93481505
C20:5,0.28968395686946663,8.97469838412795,1.362229973943613,0.24315138125841673,0.870293994151192,301.3 -> 301.3,FFA,1678859.01855429,1650848.87603717,1753873.6378778,1781972.57195887,1699953.81530763,1423008.01824946,1238850.84478751,1382706.14953451,1426349.56823673,1782930.67089928,2010794.23095651
C22:5,0.29380616636422396,8.610708814379182,1.4012057496147463,0.23652179317030564,0.870293994151192,329.3 -> 329.3,FFA,1495299.06121877,1265308.59332359,1351421.66455175,1994120.80779914,1241692.488037,986143.388305767,1163500.72290043,1458033.8951412,1151379.89794906,1441073.90222119,1227060.36761492
Cer(d14:1(4E)/24:0(2OH)),-0.30220772881927443,5.428361385109851,1.4822477371712353,0.2234231738648507,0.870293994151192,610.6 -> 208.3,CER,156802.991638151,177701.952491764,117646.708343466,198460.613738971,166801.311355598,205174.677387235,211734.894512143,224953.076667652,190209.612831127,213131.317977836,42214.8032379164
"Cer(d16:2(4E,6E)/22:1(13Z)(2OH))",0.27925351758054445,5.453492169139478,1.2659377763966404,0.2605301358392026,0.870293994151192,606.5 -> 234.3,CER,147661.690742508,200978.632434797,102622.867637671,99208.9664382012,194516.331222615,220886.375114451,119639.848144527,120380.047195453,91681.8471450781,95170.2458344583,176348.069149069
"Cer(d16:2(4E,6E)/24:0(2OH))",0.29126370489583425,3.759838879481837,1.376756179591439,0.24065446161514392,0.870293994151192,636.6 -> 234.3,CER,43178.743148802,101181.646446177,34200.6424178881,61488.8843192997,39137.8028182996,50461.2434768667,48661.9034309289,52355.5436096056,40649.1825713988,42080.3431663461,32735.8222961488
Cer(d18:1/24:1(15Z)),0.24827182079644683,5.358443125230688,1.000948200069388,0.3170811799295205,0.870293994151192,648.6 -> 264.3,CER,178268.553893966,159290.811233516,86188.0065765168,134236.349884067,182449.27264404,171371.993003641,115693.408767628,128506.529457165,98882.9470519639,138466.329147362,139660.733505271
Cer(t18:0/16:0(2OH)),-0.2445106959627226,8.334399300150604,0.97097068624862,0.32443821182899973,0.870293994151192,572.5 -> 282.4,CER,1448447.416443,1335868.01245119,959017.671081601,1391987.35162341,1478677.57714816,1425338.88037049,1308609.07861374,1477210.31933653,1191678.21405051,2719483.98730466,113469.688369803
"Docosa-4,7,10,13,16-pentaenoyl carnitine, Clupanodonyl carnitine",-0.3064910299558177,9.293142676068761,1.5245859694841783,0.2169268163140753,0.870293994151192,474.4 -> 85.1,AC,2658594.69433678,3660156.16326876,2100094.09252948,2312364.30548068,1755063.64846799,4313672.84155242,3312562.61163355,2809482.52319392,2805078.7817374,2738137.2973027,347825.98486332
Lyso_PC(13:0),0.24719835685159283,2.6323502304920976,0.9919146014412945,0.3192748789936996,0.870293994151192,454.2855 -> 184.1,PCandSM,35464.542678844,21907.2414283817,34747.542449963,25144.941757199,23365.42147827,22273.3014526399,30005.7222442406,26235.122161872,18974.34120178,25153.36177063,7172.9204483026
Lyso_PC(20:1),-0.29167163579072286,4.539208321671039,1.3807916459495573,0.2399663472665737,0.870293994151192,550.3794 -> 184.1,PCandSM,149352.050720251,66686.664855913,94780.647338951,117848.788253751,37164.342834452,68890.7041396926,123413.889785812,169741.433074869,100042.845367497,122205.110000558,10621.5006599492
Lyso_PC(20:2),-0.25553942501215376,4.6076759707608295,1.060301963193524,0.3031463242652046,0.870293994151192,548.3638 -> 184.1,PCandSM,153455.292633004,73851.345458974,99742.367187503,129659.109100426,38848.562942496,69660.525802626,128949.729187077,171841.2706604,107684.108306881,127467.106842085,10900.6607589726
Lyso_PC(22:4),-0.2796308632759272,5.0783172879418235,1.26936438225448,0.25988595521888774,0.870293994151192,572.3638 -> 184.1,PCandSM,175591.451187145,127851.907470669,127091.547973755,145546.510314973,92483.105392404,157312.029602058,185764.8332977,208911.037292487,150420.152099562,135323.109741201,22179.041641241
Lyso_PC(22:5),-0.2452521524601249,4.949813180667947,0.9767745520634894,0.3229964167261236,0.870293994151192,570.3481 -> 184.1,PCandSM,158725.652290427,118311.95046993,117846.306976316,126243.488372756,94165.526886036,146774.190048222,166114.531875624,183016.973754841,135005.088195757,122766.528991689,22640.501388547
Lyso_PC(22:6),-0.2899830978997509,5.094948834043174,1.3649260361235065,0.24268557758521947,0.870293994151192,568.3325 -> 184.1,PCandSM,171991.91378784,117483.249191317,122499.548416065,140315.769897354,92307.006576503,158190.090072574,179085.610672033,200973.65893548,145706.468170142,130903.508728088,39104.422927881
Lyso_PC(4:0),-0.24413127112269134,2.023695432947052,0.9670674999105695,0.32541262645149427,0.870293994151192,328.1447 -> 184.1,PCandSM,13858.7211151106,11335.360755921,13161.180984494,13986.460990912,12116.6007995561,15487.900909429,21167.041412358,12566.500885007,16589.701293936,13047.060890198,12305.0408706669
Lyso_PE(15:1),0.2952849543917745,3.8046160070795767,1.4150137848781692,0.2342258563148004,0.870293994151192,438.2542 -> 296.2542,PE,66465.024536133,66761.765625022,46297.202774042,55016.664337235,82727.885726976,66174.444900605,50220.084991368,52151.344451875,55779.0249556982,44974.74266054,18006.1410522489
Lyso_PE(18:3),-0.27192787639415755,2.9269778112071068,1.2001072199439022,0.27330024953492993,0.870293994151192,476.2699 -> 334.2699,PE,33557.462646477,24451.821792612,32938.6621780461,39668.76271057,14420.3209075926,25834.4218216008,39250.383193978,42982.483337396,32330.9424896195,39702.282608039,8191.1606140144
Lyso_PE(19:0),0.25365056060546465,3.022415407476875,1.0444331398922486,0.3067926775658073,0.870293994151192,496.3325 -> 354.3325,PE,37928.002777092,32977.041961661,35687.002662664,39490.30258178,40286.882751469,34371.1423377983,34452.762512202,31950.262374884,30714.662261964,31078.0624236936,8237.760616303
Lyso_PE(19:1),0.2768199090851415,3.5004379097451346,1.243784883914259,0.2647428592881177,0.870293994151192,494.3168 -> 352.3168,PE,50534.7427597338,50816.0026321036,40933.823013325,41122.6827964248,80129.304992562,60395.7646789356,43663.063247646,44671.023857131,42617.463134775,36951.3825340326,10282.220745087
Lyso_PE(22:1),0.2440428045787688,1.8427278724530867,0.9663727993365399,0.32558646125803276,0.870293994151192,536.3638 -> 394.3638,PE,13458.5810775778,16368.841262818,12697.0608596813,16445.5412483199,17323.6013793976,14731.8411254874,14947.4811668401,14503.6010208116,12343.9009971595,10519.5806541419,6477.7204208365
Lyso_PG(18:0),-0.272790605196519,7.3108333133979215,1.2081939885429165,0.2716900930116995,0.870293994151192,530.3114 -> 341.3114,PG,289012.539306583,432791.93383732,700484.735046372,741518.256073074,494804.026855462,551593.424346953,746236.786590504,773160.343261754,269351.764160099,1026608.90576176,372378.881347172
Lyso_PG(22:2),0.26918176931118354,2.312164126043462,1.1756463246862694,0.2782441028239309,0.870293994151192,582.3427 -> 393.3427,PG,14664.96090317,19352.8014297464,20181.4613266,21259.8214149392,21769.5216140722,17586.0212936403,16354.2812156645,18791.4013366744,14131.8009376469,17271.021289823,13363.2809982231
Lyso_PI(19:1),0.2470899309170371,5.1159339636483105,0.9914563364764035,0.31938669345847415,0.870293994151192,630.3275 -> 353.3275,PI,119148.92956547,272839.619445846,138334.86962892,121044.628906224,129890.888000486,113082.469116167,116997.388671819,107623.207580633,92440.907257015,242097.03308106,47250.283508266
Lyso_PI(21:0),0.25599056369519213,4.314705654138667,1.0640199128609709,0.3023001234517563,0.870293994151192,660.3744 -> 383.3744,PI,85402.465789853,97137.686431887,90886.906097439,134788.449951054,84918.825805678,94049.486236602,82804.585601849,86965.665801947,76097.405425972,90308.385864292,2645.9401855464
PC (34:0),-0.2626933468411563,13.464220156574788,1.1205530839835998,0.2897993918328111,0.870293994151192,762.6 -> 184.1,PCandSM,49045900.2812495,53193420.8203125,40006268.054687,49703682.28125,44545632.6640625,65192786.2086182,58106523.8203125,57260760.078125,56436615.453125,56945408.21875,640376.06640629
PC (34:1),-0.2553964991567928,13.44912601309283,1.0592462523098298,0.3033871602715069,0.870293994151192,760.6 -> 184.1,PCandSM,48545324.5546875,52448723.5859375,40561722.7421875,48784430.7773438,44346341.4414063,64215652.5526123,57347183.7109375,57346023.3359375,55065888.9921875,56319357.75,622156.94287127
PC (34:2),-0.264469195155666,13.462742849023078,1.1357332996894614,0.28655571139477287,0.870293994151192,758.6 -> 184.1,PCandSM,48228629.2578125,51610583.851562,40889348.1171875,49670972.484375,45554235.4296875,65729068.5716553,57999050.5546875,57788764.890625,56410733.078125,56021919.859375,614940.42626963
PC (36:0); PCp(38:6),-0.2657429632473083,14.308027647765186,1.1466844244401915,0.284244292752199,0.870293994151192,790.6 -> 184.1,PCandSM,89267911.992188,91424064.8085937,70905944.984375,89289301.0039061,81854527.6054688,115530155.150391,106343561.300781,103003646.929688,98831502.1289062,103280222.515625,1653949.98095683
PC (36:1),-0.271971243325621,13.306203493561886,1.200984097754771,0.2731250775526494,0.870293994151192,788.6 -> 184.1,PCandSM,43675480.7031255,46423157,35218610.484375,44228393.4609374,41191321.2890625,57846203.0725098,52526948.1796875,51603176.6054688,50038218.1484375,51750890.8281251,767278.99462888
PC (36:2),-0.24685888736423542,13.352763159795701,0.989695879326104,0.31981671559891994,0.870293994151192,786.6 -> 184.1,PCandSM,45294936.7343745,47218331.828125,37396921.3749995,46819334.6054687,42824475.1367188,60027165.3243408,53780326.6835938,53234194.5664062,50919833.234375,52375860.90625,825606.23437499
PC (38:5),-0.25454696060364457,13.2936319658747,1.0522201997193004,0.30499630852187015,0.870293994151192,808.6 -> 184.1,PCandSM,45234992.8281245,46231444.6640625,34192777.796875,43688081.4570313,40990567.6171875,58587445.6861572,50972028.125,51407801.703125,48825865.984375,50509542.5078125,766963.83447273
PC (38:8),-0.260446993574104,13.344806872750702,1.101496600248327,0.2939378975884584,0.870293994151192,802.5 -> 184.1,PCandSM,45179858.640625,46935157.2890625,37257248.2578125,45249188.1367188,42694792.703125,58760870.6629639,53974431.4726563,53238486.6054688,51220644.5195312,52666546.0585938,801015.15844723
PC (38:9),-0.2545113352097557,13.30144433444909,1.051926071290315,0.305063912044606,0.870293994151192,800.5 -> 184.1,PCandSM,43375897.546875,45903263.3671875,35111798.0898437,44951821.1367187,41845115.1484375,57852137.8817139,51766649.046875,52065135.8046875,48624153.1953126,51155865.8437501,843874.44140598
PC (40:1),-0.2581957110520994,6.542097567913376,1.0825268351595696,0.2981329727172054,0.870293994151192,844.7 -> 184.1,PCandSM,599596.963714728,367239.13073734,329138.725769066,299530.238311365,253325.398010302,496827.356689494,446022.935119513,542652.398438066,329547.960327182,472906.955047626,71849.1660689718
PC (40:10),0.26312392667750534,7.624872717472097,1.1242085137955655,0.2890140534579498,0.870293994151192,826.5 -> 184.1,PCandSM,2579217.7233889,672914.04248111,694648.05358838,580678.51721191,459224.638915963,921411.848083681,859711.588317902,1106860.93188465,557423.594909787,840228.960449085,21543.861633305
PC (40:2),-0.2478495957718656,6.9069935557287785,0.9976213284753612,0.31788676209505234,0.870293994151192,842.7 -> 184.1,PCandSM,766304.09179626,481098.6991578,435619.710021859,418419.579284744,318969.34118656,639701.474395294,559202.104827938,672685.8059083,455168.973449735,644389.846618172,74771.126357984
PC (40:5),0.2456671964756121,7.446201801351681,0.9801592134390376,0.32215950209200156,0.870293994151192,836.6 -> 184.1,PCandSM,2143075.31347647,664749.94287071,510233.55163573,563099.26318354,458745.709716705,789200.7845917,711289.669708225,887833.901641872,575201.132141146,801826.263793448,37814.183105474
PC (40:7),0.2709419278536554,7.53278857280201,1.1919060854561394,0.27494541319701526,0.870293994151192,832.6 -> 184.1,PCandSM,2458241.32519534,645426.5452886,626766.02770957,547840.35742135,423753.069518933,840513.971740873,757529.821289111,1096410.20138562,504131.918944901,819272.519714351,15342.3010330206
PC (42:10),-0.25995489657110016,6.380236326283068,1.0973041955567169,0.294858482765284,0.870293994151192,854.6 -> 184.1,PCandSM,506264.396759004,332886.842956585,306266.964843674,267347.261047403,236479.417083744,450381.311294544,413431.352172817,497066.030273496,293337.301024896,391565.83114618,64998.365142819
PC (42:8),-0.29727155964810703,6.258511143704151,1.4343529109569317,0.2310553527473225,0.870293994151192,858.6 -> 184.1,PCandSM,482154.666931051,214716.575683653,293318.200439454,251059.100341854,235354.656310968,426221.993255717,369194.45019526,478136.769958533,266772.599181645,350443.223327625,66123.6255646312
PC (42:9),-0.2906450975230463,6.392613247703609,1.3712313250598527,0.24160043766385048,0.870293994151192,856.6 -> 184.1,PCandSM,497922.4685669,324191.160644086,312349.260620071,258560.133666922,249236.134399423,463649.715972948,426384.686278787,495427.348754908,277583.423217192,421355.25140382,66042.60477443
PCo(36:3),-0.2533044891195974,13.51664913429549,1.041986422402545,0.30735993225547037,0.870293994151192,770.6 -> 184.1,PCandSM,50908343.273438,54144940.078125,42865115.2578125,51241785.4765625,46935465.7578125,66894773.251709,60758876.453125,59943924.0703125,57327902.4453125,59118072.4453125,619450.42089856
PCo(36:4),-0.25053457439346005,13.515439701103041,1.0193509262265992,0.31267302074997183,0.870293994151192,768.6 -> 184.1,PCandSM,51262316.6875,53341801.1328125,43470390.9609375,51534119.015625,46465657.640625,67001908.7973633,60358916.1289063,59299262.8359375,58148973.3359375,58609772.046875,640531.52343777
PCo(36:5),-0.24841716652963827,13.507638164876584,1.00221466442345,0.31677521665312536,0.870293994151192,766.6 -> 184.1,PCandSM,50766485.179688,53521161.9609375,43150318,50876605.15625,46505557.40625,67181630.0234375,59995103.25,59115679.5546875,57247047.09375,57988434.0390625,723037.90771509
PCo(38:1),-0.2559240360458489,13.342528825156835,1.0636209018713187,0.3023907916743537,0.870293994151192,802.7 -> 184.1,PCandSM,45070826.203125,46771056.84375,36611795.2226563,45756000.3789062,43150234.1601562,59118372.5224609,53684514.4140626,53036801.4023437,50705862.671875,52697175.625,756506.37304701
