lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40DN1,40DN2,40DN3,40DN4,40DN5,5DN1,5DN2,5DN3,5DN4,5DN5,SolventBlank1
TAG(58:1)_FA 18:1,-0.16077593604852541,12.342880836962715,2.7860324267330725,0.09508939505791181,0.41861193456528994,962.9 -> 663.9,TAG2,921307.32128897,691922.86865233,946449.57446294,997627.13647508,1014813.85205061,850821.401214642,1419839.32482915,777932.62060561,1001234.53002934,697366.77758832,38868.0426330548
TAG(60:2)_FA 20:4,0.15941278858313418,7.464286044196781,2.731014219449328,0.0984167678685184,0.4283366147004835,988.9 -> 667.9,TAG2,35745.042602525,25116.7817497142,35811.402526855,28480.4417800999,37950.6826934638,27725.0018310431,26822.8620186038,24026.1615066519,31347.1220474349,25717.1619186356,7551.1005859368
TAG(50:4)_FA 18:1,-0.15724889399575395,10.594411589111175,2.6644994541574074,0.10261010111655391,0.43186449151252915,846.8 -> 547.8,TAG1,228705.83715825,242171.03833014,210604.79394536,264773.13867189,287552.56152343,232716.87670899,259448.69799802,261879.49780276,280471.22094733,240597.95703122,98864.6274986616
TAG(60:5)_FA 18:1,0.1577700222587386,7.886033475330666,2.6771005535862864,0.10180092598610677,0.43186449151252915,982.9 -> 683.9,TAG2,40830.3828125,37962.3626785299,51944.903930657,41653.163299534,46140.12335203,38053.1028442449,33411.1223449651,36673.6426696617,39893.822631834,34066.54244996,9757.0007362367
TAG(60:7)_FA 16:1,-0.1574998398446913,8.516453464684973,2.669860352043429,0.10226499633956289,0.43186449151252915,978.9 -> 707.9,TAG1,64216.105163575,54996.364074676,52464.72369382,58031.163879373,56892.384216304,56671.763732918,61150.204650893,59270.864044189,59421.284057619,60414.084228498,26213.6416931048
TAG(54:4)_FA 18:0,-0.1567031613092963,10.996305454057113,2.6463037886232996,0.10379097367493571,0.4320863360597867,900.8 -> 599.8,TAG1,317520.08178695,329420.92358408,294206.95996096,372008.98779309,381250.80603026,283431.64233388,412832.35131816,324763.34545895,395239.82763667,337616.20312506,86901.1060256846
TAG(58:3)_FA 20:4,0.15529009993868073,8.630807743268992,2.5960064564956156,0.10713336446228416,0.4412051461188692,958.9 -> 637.9,TAG2,71897.564239458,59886.504180923,75683.824981744,61216.624511735,99066.666626003,65624.024780285,57258.224212671,53534.964050268,73906.744995101,55356.664306617,16621.2412300092
TAG(54:3)_FA 18:0,-0.15369719464195894,12.217929273782294,2.5461704617273426,0.11056195006994522,0.4504811369871172,902.8 -> 601.8,TAG1,825931.49853534,744740.09130892,647615.94482445,814968.40234363,830236.85644515,720866.92968736,857466.40234353,797685.21874978,831518.57324208,780363.876953,260160.91840743
TAG(56:4)_FA 18:0,0.15312332674549264,8.581736949931413,2.523679910181613,0.11214859866133928,0.4521359293399257,928.8 -> 627.8,TAG1,88256.986206079,59125.464050297,58896.723510732,59259.644775388,59701.284240728,50379.963806136,56078.643554671,53444.683837891,58383.424621569,54631.064147962,32154.7420997508
TAG(52:3)_FA 16:1,-0.14995301528536675,13.284087048006421,2.4238256678490875,0.11950276653629345,0.47676624566042075,874.8 -> 603.8,TAG1,1571254.4589848,1600605.38671861,1362881.676758,1681337.84277342,1756136.42773436,1546073.58740238,1660608.649414,1712939.52832045,1683727.6757813,1594595.88476547,634145.504867492
TAG(58:2)_FA 18:2,-0.14764767085255137,12.288801263712518,2.349799720261217,0.1252991045032707,0.4947377012861101,960.9 -> 663.9,TAG2,887705.43017597,659374.14379893,950196.35766588,921104.25512683,1005374.76733351,774879.36017977,1367377.43090814,765327.79528799,979245.62914964,667652.58837882,38653.643054964
TAG(48:1)_FA18:0,-0.14414882681114177,10.724157531656559,2.239283204271487,0.13454333700159923,0.5164791999471495,822.8 -> 521.8,TAG1,243433.38061517,272662.67944329,227438.07592777,290688.41943366,309598.44213872,252123.81713863,278798.97729484,283649.53808601,306501.70092773,256008.39941415,116301.388069129
TAG(52:0)_FA 16:0,-0.14352363892884842,12.181759667619593,2.2203806490979336,0.13619947570407862,0.5164791999471495,880.8 -> 607.8,TAG1,675404.3676756,774291.95214837,678278.04785168,847084.8193353,806544.48144555,760520.88867194,792229.61230449,781918.633789,781824.23437477,753305.3984374,254866.057971974
TAG(54:2)_FA 18:1,-0.14365534026532636,14.429483107270192,2.224660298825256,0.1358225277203536,0.5164791999471495,904.8 -> 605.8,TAG1,3245485.12255846,3698283.25073342,3038038.8564447,3719560.30126943,3861376.3896492,3513982.03124912,3643331.9472652,3616322.43725531,3650814.77246044,3547055.96679746,1477419.08633039
TAG(60:11)_FA 16:1,-0.14438267268191612,7.705408970679299,2.2410653600416026,0.1343883600212953,0.5164791999471495,970.9 -> 699.9,TAG1,31325.642120364,27819.642150885,34757.662536634,31869.602386469,33442.362396233,28332.841827396,35682.682556146,36393.602783192,32249.021911627,30776.282104498,18402.3410720827
TAG(60:10)_FA 16:1,0.14183813323216413,9.16106599503522,2.1666912817976254,0.14102938250702585,0.5295515049038323,972.9 -> 701.9,TAG1,118176.2071533,96684.66711428,116653.18847655,82524.365905755,85556.526184095,84345.76660157,80629.525085442,89177.707092282,85514.626403792,83345.58587646,37788.5622901941
TAG(60:5)_FA 18:2,0.14044403111523182,10.139330966118742,2.125440358910055,0.1448711389756378,0.5386955944433911,982.9 -> 685.9,TAG2,361275.32189948,148136.470352192,268333.360351476,135913.270050044,162363.731628444,196213.154800382,140472.068912541,186786.094154287,193998.511413623,197951.033874537,15160.1010131839
TAG(48:2)_FA 18:1,-0.13829660127050564,10.783306905890596,2.061250006051523,0.15108618697160928,0.540803828132022,820.8 -> 521.8,TAG1,246780.5964356,289535.25976573,240214.21752927,294919.45971686,340441.60205087,267252.69702155,299034.31860366,293485.78222658,311287.52197272,267609.19775398,116155.88825987
TAG(52:5)_FA 18:1,-0.13878746102878955,8.341362784239072,2.072963173496305,0.1499299731783012,0.540803828132022,870.8 -> 571.8,TAG1,51686.003967255,49860.003906268,49328.523681642,54449.2634277,50137.003479021,44970.783142074,52575.703979466,55698.503417972,57111.20422365,51536.723693823,23341.1416511545
TAG(54:0)_FA 18:0,-0.13886091051869612,12.754423253001661,2.07858985069106,0.14937812068665254,0.540803828132022,908.9 -> 607.896,TAG1,1027530.94531259,1178626.8251956,987434.8857422,1252485.4423828,1206154.7373049,1096777.0107422,1236657.1953125,1123175.1933597,1174668.8203126,1136585.2363284,366303.625168011
TAG(58:7)_FA 18:1,0.13914030210581366,8.992395949412058,2.084921877081456,0.14875983267932208,0.540803828132022,950.8 -> 651.8,TAG2,80751.626464852,84838.925567654,108982.228149398,83771.305847163,105654.467163085,81173.80505369,81525.345886273,77481.28457642,84363.50646974,66715.384460432,23666.2817306389
TAG(52:1)_FA 16:1,-0.1359933067632422,12.29783740584555,1.9935988965526126,0.15796509124579308,0.5410225670554445,878.8 -> 607.8,TAG1,738599.49072273,833757.97265591,761273.77832009,902522.50683581,866869.48925805,809058.9648437,837132.5820315,841700.03515591,856367.2734373,835276.69335956,279329.061653117
TAG(52:2)_FA 16:1,-0.13673541256393007,13.132804968733641,2.0155017323713764,0.15569979336544898,0.5410225670554445,876.8 -> 605.8,TAG1,1302246.91699218,1508901.334961,1247020.42041022,1540184.30126954,1599147.61230465,1406602.75927756,1451612.53369151,1531963.24292003,1512787.12353493,1427797.74096697,583148.884670399
TAG(52:2)_FA 20:4,0.13533854042304416,7.676345136383519,1.9694989529834288,0.1605010553205275,0.5410225670554445,876.8 -> 555.8,TAG2,33107.6224441584,34738.2624549973,38393.38250733,36934.5026397648,43355.7630958637,30932.422168743,31443.2619361743,30127.0621566646,35001.7822227452,29976.3821906926,9431.4405784586
TAG(54:1)_FA 18:1,-0.1343155016246699,13.476848839123733,1.94484656332952,0.16314326668352166,0.5410225670554445,906.8 -> 607.8,TAG1,1685414.8232422,1968097.0146485,1620057.2636719,2105609.3027344,1988700.5371095,1760104.1835939,2026670.0859373,1906436.0009764,1990825.109375,1852793.9999998,586880.747405942
TAG(54:4)_FA 18:1,-0.13588706981377716,12.446072539935068,1.990507901553201,0.15828778391557066,0.5410225670554445,900.8 -> 601.8,TAG1,999812.60644501,851250.57275408006,736521.61279276,967627.48388686,999890.82812498,833674.49707043,955673.90917985,947333.44580042,981906.6728515,923035.50439459,306730.021858147
TAG(56:1)_FA 16:0,0.1371638272514161,9.830184741368837,2.027024253436366,0.1545229027003419,0.5410225670554445,934.9 -> 661.9,TAG1,150828.44982909,153234.4729004,149743.21044925,164706.43273929,177613.51342776,119297.76696778,152240.52978515,131015.22924804,137911.62963865,130689.84997559,62604.3842048643
TAG(58:10)_FA 18:0,0.13450991416427358,8.45295043455271,1.9473684956833655,0.16287070281592603,0.5410225670554445,944.8 -> 643.8,TAG1,54437.883697488,59034.604125986,58923.744262693,59655.084106429,65673.265136719,48180.783569298,49256.503234839,49792.763671866,51382.664123528,52694.123718267,29132.9621467627
TAG(58:3)_FA 16:1,0.13417717239795535,8.660787454840117,1.9382320790175527,0.16386062083141398,0.5410225670554445,958.9 -> 687.9,TAG1,67391.745178222,55302.523986835,114565.568908745,53933.903839091,57640.183837901,57878.983886711,59790.48449707,56243.143981929,63851.164794914,59936.124084464,28534.6820907407
TAG(60:7)_FA 18:2,0.13583684666662224,7.767483577511043,1.984336094323678,0.15893435256895658,0.5410225670554445,978.9 -> 681.9,TAG2,38934.163085934,40084.882812483,40772.20254516,36806.822662358,41661.80264281,31909.7824020312,33179.4423065171,32788.1822319009,35355.102539069,34456.862213151,9902.1407585131
TAG(54:8)_FA 18:2,0.13234267964998364,9.492179532837433,1.8868560134778818,0.16955695874763632,0.554728280932817,892.7 -> 595.7,TAG2,104996.72753903,133845.949890134,129750.1282959,143619.52905276,152314.331542972,110343.288467396,107095.687286405,109233.068084719,134108.8289795,102141.726989732,28311.9222869785
TAG(56:6)_FA 18:0,-0.13151101676046031,8.89316237869986,1.862323895908502,0.1723568288015802,0.554728280932817,924.8 -> 623.8,TAG1,74895.005249024,68320.365539571,70704.42480468,70993.125305177,80036.266174302,63182.024658205,80877.325805679,84470.12597654,67506.48461912,74290.98486325,41721.5230979682
TAG(58:8)_FA 18:2,0.1317543668473077,8.9838744794863,1.8695356761386108,0.17152826856709014,0.554728280932817,948.8 -> 651.8,TAG2,87419.505615225,85604.266113291,98374.986633238,85608.165191658,108751.628356932,84310.46655273,78727.286071771,69042.224975591,86087.206909182,75827.085510257,20384.6214370639
TAG(48:0)_FA 16:1,-0.13064697210917559,10.223013340749535,1.839325928984635,0.17502997303981221,0.558637330618734,824.8 -> 553.8,TAG1,184773.17236328,199055.37377928,162748.27197267,201810.35424803,207100.27441406,183106.55371095,191300.21313477,206608.01318358,205540.71435546,184119.65356446,79988.5658798457
TAG(54:2)_FA 20:4,-0.1299423072961015,7.77223554966349,1.8159343527904648,0.17779798499533273,0.5611111469399328,904.8 -> 583.8,TAG2,32100.102142324,33311.882446309,42955.742980956,34123.742706296,38478.342773416,38871.483032213,35825.602417001,34308.18252564,42732.603149435,32609.322387693,10296.9608421338
TAG(54:5)_FA 18:1,-0.1295186459007711,11.112693334970412,1.8081098014376948,0.17873514341167573,0.5611111469399328,898.8 -> 599.8,TAG1,354931.18823254,352197.96435546,315225.8215332,416293.93090808,412325.1113281,328096.56372081,412971.14965805,356755.02539046,403667.50537114,375269.86596665,96941.7860565325
TAG(60:9)_FA 16:0,0.12866033701156693,9.189968695273379,1.7829473658319728,0.18178782300089863,0.5660547659296274,974.9 -> 701.9,TAG1,116075.508056659,89362.94689941,121650.60705567,89287.06567381,90145.52624513,87499.00634763,86417.24597168,87969.58618161,82792.346435576,86952.966186514,39614.6026267806
TAG(52:0)_FA 16:1,-0.12592267984067684,9.492253659945057,1.708203038317833,0.19121868316743898,0.5766673673474735,880.8 -> 609.8,TAG1,111713.20764159,115215.82922366,103240.52685547,120144.86767577,117013.70776368,114944.14770508,113929.18762209,119537.76818848,111859.08825686,113605.70812989,53978.3642921613
TAG(52:1)_FA 16:0,-0.12594689617243618,13.026757827269927,1.7100887031265302,0.1909738621276599,0.5766673673474735,878.8 -> 605.8,TAG1,1231007.36474571,1394055.68676756,1147332.99560551,1437856.7202147,1494464.80078164,1315812.44140643,1364036.7165527,1402494.86816408,1387542.70996104,1306158.34936562,548313.619270427
TAG(58:5)_FA 16:1,0.12708232985543197,8.295461790478877,1.7379994712047737,0.18739250671097718,0.5766673673474735,954.8 -> 683.8,TAG1,51164.043884268,51583.563262925,53423.263915974,57718.724060066,53365.023376440004,39703.822631846,46183.743408203,49729.663696268,49663.323364253,42532.803466814,25238.5816802969
TAG(58:5)_FA 20:0,0.12608925128314563,7.896788170158784,1.7101589771780246,0.1909647453239521,0.5766673673474735,954.8 -> 625.8,TAG2,40175.962860108,40120.562744124,48524.46374511,40399.383056613,43545.943237298,37215.482666005,34695.562530514,31374.842010486,44353.723205585,34176.322540275,12846.5409698445
TAG(54:1)_FA 18:0,-0.12349318483694995,14.162475414089386,1.644185163824659,0.19975221280360086,0.5952773515358715,906.8 -> 605.8,TAG1,2782549.28954992,3111757.23998983,2544477.67382808,3138119.15332177,3146918.36523436,2884460.85156399,3005140.59960732,3058254.31250095,2999184.30908349,2920531.45629879,1206751.99500285
TAG(56:2)_FA 18:0,-0.12315958052281026,9.653570049321862,1.6342299645809815,0.201118981878022,0.5952773515358715,932.9 -> 631.9,TAG1,117208.66845703,132939.37023927,118556.82873535,136941.82971191,135861.14990234,122922.948852544,127815.65039064,132567.19000247,134710.72924805,130115.68933106,56407.7833404191
TAG(58:3)_FA 16:0,-0.12288349101861207,10.535983364578636,1.627477040246049,0.20205236475107907,0.5952773515358715,958.9 -> 685.9,TAG1,465793.194763088,204302.234802186,265819.15771496,171884.812744166,164206.912658774,252721.918090915,233313.776000961,294519.48071289,228455.47595222,289336.561584454,32422.4222106891
TAG(56:6)_FA 20:0,0.12044045952153026,8.185830669580513,1.5610950803234118,0.2115049514763049,0.6159324528743597,924.8 -> 595.8,TAG2,49069.503417938,51133.204040518,54792.52410887,53544.963928222,55333.443695061,46194.24340821,42012.122985816,43297.983047461,50240.883422865,43834.203094466,13222.0210266179
TAG(60:2)_FA 20:0,0.1198228331493246,8.075799815455715,1.544914504387961,0.21388777084148783,0.6159324528743597,988.9 -> 659.896,TAG2,50182.463439946,41207.5427436758,53722.143676759,46166.923660267,53937.30404665,42765.5833473301,42789.6431007294,40061.503120406,46758.3833007848,37373.6226272732,11867.7206764155
TAG(60:3)_FA 20:4,0.12003181136896214,8.373552831906414,1.550930109270439,0.21299818407927718,0.6159324528743597,986.9 -> 665.9,TAG2,63179.884704597,49035.2436561601,72345.964843721,59323.363891609,63829.204620345,57056.7438964669,50879.2033844061,45003.4629669058,59172.204406704,51130.503555261,10501.6007080117
TAG(54:8)_FA 20:4,0.11910371112221217,7.8607015086242,1.5259605187482066,0.21671971268765133,0.6194302235773915,892.7 -> 571.7,TAG2,38671.783020006,43184.06311034,46633.943817116,39267.443145742,43944.763458243,33405.262550352,36542.2023200913,33279.662353519,43053.122985839,35482.482604971,9666.5405960137
TAG(54:7)_FA 16:1,-0.11766795200787578,9.103976927964615,1.491268480985127,0.22201975212848088,0.6282332842499123,894.8 -> 623.8,TAG1,88762.00598146,83842.42553711,80712.0664063,86601.78649901,90461.606567391,78614.726318349,91659.86608887,93690.56604002,84455.86596682,84847.80627441,44140.1431846558
TAG(60:12)_FA 16:0,-0.11749613622573697,7.733940084358493,1.484445817866856,0.22308022626106544,0.6282332842499123,968.9 -> 695.9,TAG1,32513.682495109,32186.722381602,33624.922485348,33442.002319329,33317.682556154,29958.322021492,33706.382232675,36498.622436518,32867.762603748,33331.222427368,17930.0813331609
TAG(60:5)_FA 18:0,0.11674444536158604,7.99757715977537,1.4661579777603606,0.22595285793102943,0.6316784276466004,982.9 -> 681.9,TAG1,41060.942718516,44465.12316894,44427.863403305,42088.04299929,42061.3227844,32129.242340083,38994.002655021,40620.102905261,35674.242462159,36215.122589107,21896.1414947529
TAG(50:2)_FA 16:1,-0.11476570131155663,13.240978296281087,1.4200235467205857,0.2333995274392476,0.6441880673919655,850.8 -> 579.8,TAG1,1423556.64941402,1600098.74853506,1373168.2539065,1713683.5888673,1778990.65625,1512568.59423852,1587557.2333984,1627011.72460954,1620508.1914065,1559907.48681641,585730.282188337
TAG(52:2)_FA 18:1,-0.11466733097765842,14.839914199005138,1.4176445264965878,0.23379149182110498,0.6441880673919655,876.8 -> 577.8,TAG1,4515638.1914063,4843321.05664071,4066433.4179693,5058804.4199218,5134237.4414062,4510111.40917975,4686583.7988282,4910647.04443318,4999711.3320316,4608371.6816407,1941547.84742338
TAG(54:0)_FA 18:1,-0.11276645915441069,9.437461833589436,1.3699556352902391,0.24181950632040358,0.6568572405724438,908.9 -> 609.9,TAG1,105406.24816894,110433.24694823,99862.14721681,124289.98803711,109995.10827637,104133.72729492,112528.28759767,113595.526855457,111062.84741212,110493.14819336,51167.3036765962
TAG(60:4)_FA 20:0,0.11302149886820496,7.66962233352422,1.3736951816396186,0.24117801362005015,0.6568572405724438,984.9 -> 655.9,TAG2,34231.202377329,32740.7223625282,38600.402832022,36990.322540278,43483.483215341,29700.7020111105,30699.4622001527,30814.822093972,38640.202636725,29989.581939697,8340.5006141673
TAG(54:5)_FA 20:0,-0.11237600726219506,8.001525816531322,1.3587899999957926,0.2437472952484665,0.6574310850715681,898.8 -> 569.8,TAG2,41508.602844239,39618.123046858,50919.323486326,39202.442596421,44679.063171386,39558.802612285,43037.783386231,37363.542846668,59875.804138176,38777.002929695,10298.4406127925
TAG(52:0)_FA 18:0,-0.10918096086262263,13.659424766735594,1.2852339705023041,0.25692813049554963,0.6838183837477436,880.8 -> 579.8,TAG1,1933314.97607422,2211987.51513666,1784198.7685544,2292274.5537108,2329159.1796876,2050743.17822283,2132433.3496095,2130470.40820324,2170423.6757813,2056998.203125,788117.77619529
TAG(52:1)_FA 18:1,-0.10833082079508866,14.216231593137634,1.2653186326897412,0.26064674181070435,0.6838183837477436,878.8 -> 579.8,TAG1,2794061.07372849,3245537.78515531,2659807.8906249,3390699.9492185,3364702.7226554,2989979.45410065,3097146.7324203,3122313.2812496,3196054.1689463,3031406.8525386,1202944.22160313
TAG(56:0)_FA 18:2,0.1084622963943004,8.516595599152057,1.266605693681413,0.26040441655856467,0.6838183837477436,936.9 -> 639.896,TAG2,56826.623962401,63617.744384752,70314.284851072,60861.184326159,85256.685791019,56950.563720682,58779.924072244,53434.943603498,71415.345031738,49556.703674318,13627.6010284358
TAG(56:6)_FA 16:0,-0.10836905576136734,9.408863300344507,1.2651830672348865,0.26067228205527565,0.6838183837477436,924.8 -> 651.8,TAG1,99023.60699456,106141.68676761,108469.528442348,111255.42797853,107073.327514667,100993.4470215,107158.20751951,106891.78674314,111746.28784177,106151.38806153,55226.0236091643
TAG(58:2)_FA 18:1,0.10793700220129981,10.066235188437346,1.2555594820331635,0.26249329672092653,0.68391110642255,960.9 -> 661.9,TAG2,178829.95263673,189917.53417968,191120.73266602,202070.47387696,227912.65698243,169941.312011729,167159.77172852,160170.09112547,196037.51367186,158966.191894537,36648.5024185119
TAG(48:0)_FA 16:0,-0.10075215172273559,13.821496681546188,1.094496392619476,0.2954770966062108,0.693287941284334,824.8 -> 551.8,TAG1,2131503.00781249,2358718.25732401,2042827.595703,2554692.9453114,2730654.9335943,2256717.29492194,2317036.1035157,2391074.6015621,2507533.023438,2261543.4931641,906740.443092099
TAG(48:3)_FA 18:1,-0.10014110826532281,8.984953367468135,1.0801010047293504,0.2986749616499089,0.693287941284334,818.8 -> 519.8,TAG1,77796.26538086,77734.065307604,76951.80529783,85507.14636233,85202.10546873,73156.025573735,73615.505004847,83295.18585201,90878.185913091,80766.4855957,37941.4027595653
TAG(50:0)_FA 16:1,-0.1017288077219294,9.913044889027399,1.1152080081061084,0.29095263857338655,0.693287941284334,852.8 -> 581.8,TAG1,147818.17041014,157573.63110353,136783.64904785,162682.41101074,167832.83276368,147185.17114258,148159.91040038,158202.45117187,166188.81250001,149684.51074217,68583.3246917907
TAG(50:1)_FA 18:0,-0.10524989593962757,13.416827330251012,1.194361368100544,0.27445157869116515,0.693287941284334,852.8 -> 551.8,TAG1,1725981.4794923,1846840.953125,1455165.8730467,1905586.4121094,2029986.7460939,1718826.230469,1682470.5380859,1889794.5527345,1903475.1425781,1738341.8222655,647376.766327092
TAG(50:1)_FA 18:1,-0.10112377046296354,10.181341949096627,1.1020952050933843,0.29380675378192317,0.693287941284334,852.8 -> 553.8,TAG1,176340.33251953,194503.15515136,167742.13134765,193478.17260742,201883.11474607,179667.71240234,179179.37182616,193778.17285155,198862.3342285,178299.03271486,80324.4463043388
TAG(50:2)_FA 18:0,-0.10666223644469922,12.192682296001953,1.2265397885637417,0.2680810236914019,0.693287941284334,850.8 -> 549.8,TAG1,689054.56835931,755035.86645484,633409.69970713,812902.47705062,913274.07031229,694697.99023449,748870.19433599,799253.4357909,819897.09960921,727773.16894507,302219.761260914
TAG(52:1)_FA 18:0,-0.10246757583247965,14.367144029490554,1.132089365128195,0.2873301119862929,0.693287941284334,878.8 -> 577.8,TAG1,3333324.943358,3460815.99218658,2903472.5058598,3683072.33984319,3750058.3476572,3228659.77294855,3389006.81933439,3578499.22607311,3503599.6904306,3343342.6640626,1377658.1634404
TAG(52:3)_FA 18:1,-0.10615835609614832,12.669263669037498,1.2150221727988537,0.2703397694197547,0.693287941284334,874.8 -> 575.8,TAG1,1062332.3876954,1053551.51025402,883797.4697267,1137761.87060529,1179046.3427734,993081.76953122,1062438.87597644,1085735.55932583,1155337.1582036,1011860.77587895,397405.447208653
TAG(54:8)_FA 16:0,-0.10180460431739259,12.903790678354078,1.117436958124017,0.29047101323232666,0.693287941284334,892.7 -> 619.7,TAG1,1115837.6047364399,1238811.91186521,1051422.11279302,1328766.13452141,1336431.2031252,1186149.54003885,1226075.4089353,1114964.07714828,1292832.08959976,1216738.67114225,594875.320373492
TAG(54:8)_FA 18:0,-0.10386262220446578,12.408785691658068,1.1630284879593091,0.28083834304746863,0.693287941284334,892.7 -> 591.696,TAG1,782154.77392594,898345.22656272,755626.9951169,940271.02685536,971134.28564461,830259.16357435,878024.97558587,879065.77954104,902877.7402346,837874.13940422,394651.088470582
TAG(56:1)_FA 20:4,0.10469366076956252,7.985959035992761,1.1793437005253509,0.27748964557771,0.693287941284334,934.9 -> 613.9,TAG2,45873.682830789,43404.723571766,44758.282714821,45516.523284894,49479.803649908,38492.402770998,38339.462371838,37207.982788093,47000.542907698,37173.302642824,11291.7208824142
TAG(56:5)_FA 16:0,-0.10591388646118222,8.583548987678006,1.207670944752465,0.27179387633960833,0.693287941284334,926.8 -> 653.8,TAG1,60502.944152824,53852.943420388,58903.164001473,61003.584777812,56106.003478997,55873.443542473,61280.244201637,54480.383605915,58781.06445315,59937.824218741,37712.3029365543
TAG(56:7)_FA 16:1,-0.10166266965778413,9.448375643490706,1.1135007200634561,0.2913222337531022,0.693287941284334,922.8 -> 651.8,TAG1,135775.16735838,94544.50634767,106432.887573288,107058.38781738,107723.107849132,101937.5070801,116809.74804684,107513.64733887,116546.70788574,108188.28771972,53959.5840110602
TAG(56:8)_FA 18:0,-0.10288165259650739,12.249324569329357,1.1411529675015117,0.28540883146851703,0.693287941284334,920.8 -> 619.8,TAG1,681755.40917974,795224.67187467,689101.91040047,854020.20288058,849976.38110334,748356.89233416,762417.8757325,749985.0007324,822353.69091805,768288.45019531,368462.086517462
TAG(58:2)_FA 16:1,0.1015038343914925,9.279244224460216,1.10989630768006,0.2921044900513194,0.693287941284334,960.9 -> 689.9,TAG1,98316.906433125,95964.906616212,106004.008361828,106864.22778321,113558.84814454,85837.086364719,92260.527343749,91519.306640645,89464.68615723,90570.246154765,52520.5033683569
TAG(58:7)_FA 20:0,0.10414631454516254,9.14257294581355,1.1684148496461828,0.2797271857429242,0.693287941284334,950.8 -> 621.8,TAG2,96629.486999525,98811.586547861,97157.36621095,109733.367675788,113868.3679199,91415.806457515,87591.825775144,86250.905273447,100462.94714353,80074.545654306,22113.0215110712
TAG(58:8)_FA 18:0,-0.10028794616986965,12.724837842678593,1.0843884385212732,0.29771790256816627,0.693287941284334,948.8 -> 647.8,TAG1,991308.02087373,1123499.03564451,971306.85253907,1181023.08471678,1220876.58496124,1059376.15185525,1103012.27880866,1016632.31445305,1140075.38793953,1128393.79931639,445472.271652397
TAG(60:0)_FA 16:0,0.1018693893521946,8.336085499885025,1.1169685764291444,0.29057213542659766,0.693287941284334,992.9 -> 719.9,TAG1,52325.203796386,49270.403381353,59066.003982528,52298.563568098,60642.084442136,44316.443237284,47791.103393566,52209.863464345,48962.643798799,43387.263153073,25576.6818122823
TAG(48:2)_F A18:0,-0.09883793323293039,8.98460409168628,1.0521799910501954,0.3050055490809516,0.699503744299428,820.8 -> 519.8,TAG1,78792.045715318,81336.045593256,74042.86511233,84030.185913094,86087.226135256,74148.06506348,79080.285400384,81138.78515626,87181.445922849,80548.06542967,37257.4428329356
TAG(58:4)_FA 16:1,-0.09881765896214247,10.542028821787607,1.0525524772665449,0.3049199599928701,0.699503744299428,956.9 -> 685.9,TAG1,473992.31127935,214221.5946655,265182.178100578,163939.531982452,169797.171386731,251437.79663083,219280.19384767,305687.360229488,226918.456787109,288766.800048952,33374.7624511665
TAG(50:0)_FA 16:0,-0.09782473686252043,13.158310955190943,1.031807318870051,0.3097345581632472,0.7037538741256475,852.8 -> 579.8,TAG1,1321167.59765625,1559859.45654319,1315076.9218752,1633899.8183591,1684410.580078,1423197.12158245,1500597.35058601,1532782.41015628,1535580.4902342,1454413.2968751,539857.440094213
TAG(58:3)_FA 18:2,0.09748027930857397,10.058646347897035,1.0241105208742738,0.3115459624104656,0.7037538741256475,958.9 -> 661.9,TAG2,172170.3931885,186716.052551276,191305.31396479,203538.67492676,223796.37548827,169546.192321784,168224.55175781,160292.631408687,189027.19238282,160026.891357405,38756.9227256645
TAG(58:4)_FA 18:1,0.0971423239052708,8.26163585116277,1.0157517404274472,0.31352883211121413,0.7037538741256475,956.9 -> 657.9,TAG2,51431.883544911,48426.463378923,70017.624694889,51886.783630329,53675.943664575,47145.103363049,47275.263458274,45896.763183559,57217.044250495,42983.842865007,13794.5609588624
TAG(60:3)_FA 18:2,0.09696200818093727,9.30238011476185,1.012901846288514,0.3142086487610593,0.7037538741256475,986.9 -> 689.9,TAG2,102355.026977551,107692.388103482,112803.32861331,118789.088806124,133246.508483891,99501.3271560777,101738.046936029,94309.2870292362,114066.068222049,89087.546401936,25332.8217773406
TAG(50:2)_FA 18:1,-0.09609012636003084,14.006087339444582,0.9955731151985674,0.3183840606348507,0.7089598559485338,850.8 -> 551.8,TAG1,2441141.5371074,2759253.9374999,2287028.9023444,2941659.382812,3017002.7207036,2553018.3710959,2640613.7519546,2751296.3271481,2809450.0468765,2559564.0585928,1029334.5303763
TAG(56:1)_FA 18:0,-0.09572960230807608,10.111217737646301,0.987649120965557,0.3203176294277336,0.7091424975192021,934.9 -> 633.9,TAG1,168112.75158697,179143.39331055,162613.65112306,181975.39318848,194538.49414063,166276.972045887,173211.81140135,184866.874816898,187073.75256345,167531.131774897,79983.1454353573
TAG(54:8)_FA 18:1,-0.09482265815400459,11.827185587733906,0.969370890839059,0.3248371270223495,0.7109292551403421,892.7 -> 593.7,TAG1,527862.99682647,609213.82141094,507141.61718771,633230.00854479,664469.30419938,571211.79931637,582332.61328098,575138.14453135,616780.26269524,564509.31982401,246256.217716243
TAG(60:6)_FA 18:2,0.09511054082832567,7.898788226599623,0.9732107509593106,0.3238807302058286,0.7109292551403421,980.9 -> 683.9,TAG2,42340.282775863,39973.06265259,44680.162872335,39266.762786869,46745.882995604,35776.2825698876,38670.4232101517,36084.662612907,38398.502655033,36175.002487203,11757.6208801274
