lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40E1,40E2,40E3,40E4,40E5,7C1,7C2,7C3,7C4,7C5,SolventBlank1
TAG(52:5)_FA 18:2,-0.5820579021353254,11.28133272795419,6.140459110396478,0.013212300495220639,0.1874189292470187,870.8 -> 573.8,TAG2,70027.0447654802,601522.680912045,775639.254455841,993365.48852545,713538.12963863,1786790.36071734,777786.693401269,1176661.81567372,1244167.57019088,532327.598377134,31843.4821014308
TAG(52:6)_FA 20:4,-0.5683858717230917,9.995619035183116,5.857001022619443,0.015515207929061825,0.21222587988680996,868.7 -> 547.7,TAG2,100296.347244275,225636.335453095,274717.55981439,316310.18164079,245580.356819117,863152.46581989,298121.60323699,388710.94897462,463753.61279283,224276.735870431,41215.7026977432
TAG(48:1)_FA 16:1,-0.5576203957002772,13.230630743405,5.638845028996001,0.017566775652325766,0.2320025887876127,822.8 -> 551.8,TAG1,837124.858985826,2674834.890624,2529174.1757812,2106970.513672,2188464.335937,7251481.4453125,3629189.2226566,3267478.2226559,3066604.9433595,2417619.382813,927480.061664605
TAG(48:0)_FA 16:0,-0.5346780210108429,13.192926930290735,5.186955262906849,0.0227570523174435,0.29053170125269534,824.8 -> 551.8,TAG1,830237.511371425,2609522.482422,2487356.2441406,2055544.0488283,2165996.0351567,6740087.3749995,3616015.8554703,3240824.9746094,2889823.1328125,2430555.9824223,906740.443092099
TAG(60:2)_FA 16:0,-0.5200549669253012,7.682013478601237,4.907228574362762,0.026744519851718728,0.33042422913575076,988.9 -> 715.9,TAG1,22509.6016006416,52152.303497286,51461.123901368,48604.823913575,41162.423004159,116799.227935794,75538.005126951,88603.786437986,64899.524688712,54106.04434204,22110.8814620903
TAG(56:4)_FA 20:0,-0.48921170133815306,10.771407363432205,4.346232273910573,0.03709091667185624,0.44393190891627937,928.8 -> 599.8,TAG2,42548.0628318402,434589.17138668,592879.14599597,850016.9154054,418324.73168948,1482002.98010279,430739.5678712,929378.65295417,632204.60705593,437374.27392579,17372.4612045299
TAG(50:2)_FA 16:0,-0.4675001829027882,13.410705843460761,3.970734153441299,0.04629758283280544,0.5066278349989852,850.8 -> 577.8,TAG1,762241.49605953,3297680.5390614,3412260.7011719,2669339.4765636,2656713.3964829,7896385.0332031,4178922.5449215,3933514.2304668,3636589.5937493,2453263.525391,812698.03676604
TAG(60:2)_FA 18:1,-0.46757386670919593,8.682168132032508,3.971452445573277,0.046277838421924095,0.5066278349989852,988.9 -> 689.896,TAG2,54718.164104476,84783.6652756091,98185.646987924,124596.54846194,95610.4472694447,263378.798278761,132679.589340215,205467.37438967,139803.53057864,98428.346405032,25192.3618965199
TAG(60:3)_FA 16:1,-0.4703331815844019,7.636407607945737,4.017613404074837,0.04502738834877601,0.5066278349989852,986.9 -> 715.9,TAG1,22039.8014564531,51738.103881817,51164.463500951,43644.323303213,42386.303192142,110291.668731703,69167.864654537,83821.046234117,57412.204650867,59002.603942878,22963.3015060489
TAG(52:3)_FA 18:1,-0.445253088370597,12.818277017381225,3.6032558039732976,0.0576665302728409,0.6135078081805019,874.8 -> 575.8,TAG1,452112.950355557,2303122.251953,2363925.6533194,1829738.7353516,1894865.8955066,5028391.1328129,2872986.2402345,2673041.0917964,2541335.2666022,1668188.8271486,397405.447208653
TAG(60:4)_FA 20:4,-0.4414846148264893,11.134385099815772,3.5427095407503657,0.059807686667506584,0.6190903782068924,984.9 -> 663.9,TAG2,43783.1030998244,522941.697113008,747281.249206977,1280015.33221393,510223.701557175,1633068.92651359,540249.222259517,1342358.92150888,874009.544189952,499224.63574205,18283.8613014209
TAG(52:1)_FA20:0,-0.43079964524978825,9.090086847310475,3.3736630939120005,0.06624630644125265,0.667693035973678,878.8 -> 549.8,TAG2,56298.3238754279,123791.429187774,139912.149299627,183815.61267092,143371.1702881,427136.5078125,150501.990116095,233328.53759769,196485.19348148,129835.468925478,28543.8219604551
TAG(50:3)_FA 18:2,-0.40851101259099754,13.283614596299813,3.0350089860385197,0.08148609841171164,0.7434018749509057,848.8 -> 551.8,TAG2,1312027.60164258,2177120.03859716,2608677.8828121,2887430.2382826,2552645.25453483,7422092.5273438,3053329.15000103,3971971.6953131,3440650.6796875,2660283.0664063,526914.918399933
TAG(50:4)_FA 16:0,-0.4141591226457921,11.834772397748706,3.119203172725971,0.07737461147007552,0.7434018749509057,846.8 -> 573.8,TAG1,94730.1254577749,1228507.86145024,1389774.52380363,1161541.70104988,1070852.08032232,2143888.57995395,1528319.82641675,1467096.88964931,1541179.00585974,898660.24340816,49556.2432174833
TAG(54:3)_FA 16:0,0.4084767093180023,9.397073245727789,3.034296576741326,0.08152187662647008,0.7434018749509057,902.8 -> 629.8,TAG1,44977.4232368426,294709.941162,341465.2464598,232478.99743647,211027.99621581,240531.97717279,187905.57373038,185589.87304677,157570.17126463,231149.03784179,39736.2026634168
TAG(54:4)_FA 16:1,0.41259008405971537,9.38388322640477,3.095504420648922,0.07850881724287075,0.7434018749509057,900.8 -> 629.8,TAG1,47425.2234497224,287095.55737313,331370.78283698,223429.49523938,219550.13586415,246104.99584965,184350.0528565,187065.95202635,153575.15014648,222169.45385745,40228.5031585691
TAG(60:3)_FA 18:2,-0.4048134391381826,8.71701499412833,2.9801102310680108,0.08429353135514273,0.7508005234655736,986.9 -> 689.9,TAG2,60095.5441322039,89473.3861503319,101855.80786134,126409.088562024,100017.747459417,271740.040100156,129436.489746124,201193.37573241,141739.8308105,103989.607604985,25332.8217773406
TAG(48:0)_FA 18:1,-0.38819283196407833,9.261273485444821,2.741281155163506,0.09778634024232959,0.755755003779031,824.8 -> 525.8,TAG1,37453.5225639399,202240.21325691,192465.473999078,183827.65319819,154011.912048337,347482.52319337,209586.595519908,236922.099548449,180489.711974972,247940.53778084,36564.6426696918
TAG(52:6)_FA 20:0,0.38484810980284473,8.071928016171812,2.694125710335811,0.10071872279456685,0.755755003779031,868.7 -> 539.7,TAG2,23156.7217407095,83493.1660461331,85093.466766365,171195.19036867,93543.1661872723,108392.06738282,61644.9239730919,72357.085693388,79294.885864242,95491.007049556,9644.2006530747
TAG(54:5)_FA 20:0,0.39814133442538546,7.565132698778195,2.8826059462614637,0.08954100636865069,0.755755003779031,898.8 -> 569.8,TAG2,22739.6015815657,57426.044097884,59814.343963628,96492.226806619,68356.544921845,67301.304382289,39090.7425689665,64539.504974347,51105.063934315,63079.3451080178,10298.4406127925
TAG(56:2)_FA 16:1,-0.38789513964042155,9.256367404158699,2.7370641505840467,0.09804474518842685,0.755755003779031,932.9 -> 661.9,TAG1,63446.964008325,172996.57128909,168587.35107421,148183.60986328,141314.11059572,343896.0251466,219455.97558598,254188.83862303,181025.57373043,162404.85180664,60341.2440223833
TAG(56:3)_FA 16:1,-0.39079503236456437,8.38310683367367,2.7777829965846195,0.09558039305499877,0.755755003779031,930.8 -> 659.8,TAG1,38803.1028213579,89263.34655759,88050.28588867,71630.125061042,75505.90539552,203359.312316961,127082.22949219,113228.40869143,91850.18786624,89939.166870124,39052.6025199728
TAG(56:8)_FA 20:4,-0.3997688656986568,11.103165427961962,2.906863682987023,0.08820324784152585,0.755755003779031,920.8 -> 599.8,TAG2,75780.2052650333,565784.55786124,772648.27050793,1021694.98510768,558895.23901372,1685165.99560422,517567.51672367,982107.66601534,741477.15063462,820951.45898456,35006.0027313231
TAG(58:2)_FA 16:0,-0.38917660681816807,7.959717331562047,2.754733740560482,0.09696695832560187,0.755755003779031,960.9 -> 687.9,TAG1,28160.2617378093,66179.18414307,61352.464111326,63876.084594747,55254.604064923,142351.90917968,87271.96600342,90863.246215823,68722.364624026,78388.185424818,27974.782051071
TAG(58:8)_FA 16:0,0.3835881739547266,12.3974414709283,2.6770165714192444,0.10180629571458544,0.755755003779031,948.8 -> 675.8,TAG1,1008348.05318843,1631552.85986313,1793408.1396486,1598747.41796859,1478035.65039081,1793930.51269516,1490312.53613279,1522215.77148467,1387548.35449252,1375856.93554694,595916.520416331
TAG(60:4)_FA 18:1,-0.3827134739612493,8.484347637375622,2.6645159933882496,0.10260903445563868,0.755755003779031,984.9 -> 685.896,TAG2,24630.021774298,83612.5658531282,74244.245239258,202166.013671833,82353.0261879017,146027.190002466,88918.465637199,159485.072448709,105843.787292484,221174.014221201,13406.9610061679
TAG(58:3)_FA 16:1,-0.37764436350712616,7.970931177119832,2.5943518067895184,0.10724530734883922,0.7606472724926929,958.9 -> 687.9,TAG1,28956.2822036679,64534.464965809,61023.164550775,63539.024597172,58698.064208969,138248.009948719,87780.306457506,91940.106933584,72589.365356469,76325.785766609,28534.6820907407
TAG(60:8)_FA 16:0,0.3789538456629872,10.790002952499654,2.612852520826891,0.10600093703738818,0.7606472724926929,976.9 -> 703.9,TAG1,330760.985038898,572473.04272474,619738.12304685,534429.65576156,520661.93640152,603478.30541972,510787.75708002,526797.05932591,468919.42944336,479320.91479494,134647.649311095
TAG(58:9)_FA 16:1,0.37254902071253243,12.377229692009795,2.5255708852455427,0.11201423494997466,0.774372022544703,946.8 -> 675.8,TAG1,1000288.43401711,1620932.65283192,1735573.95361329,1618798.25390653,1443741.39892594,1728798.31152335,1483887.73339809,1552831.16796865,1375679.29541041,1380180.8066407,564366.362716751
TAG(60:9)_FA 16:1,0.37129807878014753,10.769449664309972,2.508633013315375,0.11322410773499575,0.774372022544703,974.9 -> 703.9,TAG1,316313.901386415,560251.14062497,615898.74169928,537424.69201668,517317.25756856,592017.80639641,516583.75903312,502763.88037089,469576.95068382,474452.75341783,133271.588966379
TAG(50:3)_FA 18:0,-0.3494280136951075,10.356441102996493,2.2224923941103043,0.13601332879549385,0.8627871793055205,848.8 -> 547.8,TAG1,77283.145160655,463171.91088875,426617.29150368,355483.76538083,341858.78515633,828403.78125004,463748.43505857,415383.1091306,489170.09545897,374949.0053712,82758.6460533064
TAG(56:1)_FA 16:0,-0.34843518576890037,9.218760484940486,2.2097860298717933,0.13713769081682112,0.8627871793055205,934.9 -> 661.9,TAG1,61773.2445068454,173509.59155275,164984.81152346,146644.02990724,136164.74865722,327398.38207995,219737.07568368,233680.59790045,174818.89172366,151257.61096191,62604.3842048643
TAG(56:3)_FA 18:0,0.34839621469046483,9.014418747472266,2.209281851731248,0.13718251883540653,0.8627871793055205,930.8 -> 629.8,TAG1,51406.8034095587,199721.47363283,209408.75524912,181528.91186524,156747.43139647,186865.13366698,136360.96911621,137709.52917482,121880.82800294,183912.6335449,43763.9629974611
TAG(56:8)_FA 16:0,0.35180846748530054,12.112265431509247,2.2528595555959328,0.13336774878081967,0.8627871793055205,920.8 -> 647.8,TAG1,696347.123188125,1417546.6347655,1418028.59375021,1231521.66601583,1295315.97265609,1438109.9228515,1152075.49414026,1277419.4345701,1134062.239258,1117194.5859375,591576.363185869
TAG(60:8)_FA 18:0,0.3481748477469816,11.80502646799483,2.206667969816408,0.13741519043769387,0.8627871793055205,976.9 -> 675.9,TAG1,653003.543453591,1079868.64526375,1163750.08227541,1045070.44580088,960304.9626466,1158227.55322281,985994.73828138,1049585.42700199,924882.80273461,929288.51416029,414921.847213514
TAG(52:3)_FA 18:2,-0.34560239321880104,13.862566590605866,2.1742855536867873,0.1403346740798005,0.8669061318155418,874.8 -> 577.8,TAG2,2018401.83008191,3293349.53273616,3749355.79391193,4520584.7343735,3911216.289062,10888636.2460938,4552341.52500303,5889416.2304683,5205069.7421875,3288171.21516032,898082.233439999
TAG(52:4)_FA 18:1,-0.3383001295848438,11.469915668088898,2.0835551630107148,0.14889303978764837,0.8910317849792082,872.8 -> 573.8,TAG1,100892.086933103,924235.98828122,1086143.2603759,928957.42675765,852582.24096707,1617958.93408215,1144096.45654295,1079568.93432621,1121197.48046929,759282.60888663,57604.9439430045
TAG(58:2)_FA 18:2,-0.3385486036823178,10.402480349357562,2.0865703839372145,0.1485993396719249,0.8910317849792082,960.9 -> 663.9,TAG2,80482.1862411509,322951.74243171,400368.76806652,708418.38378918,314044.185333391,862381.59960897,321193.22412105,710520.82617256,481475.3505862,401854.02734352,38653.643054964
TAG(56:8)_FA 18:0,0.3337789256011099,11.505073357442066,2.0283526414582416,0.15438787356921363,0.909700855030905,920.8 -> 619.8,TAG1,404083.767150951,967437.60644506,911741.006836,785212.69140633,981042.61523444,940350.1650394,774906.1386718,801213.6572263,768436.1318359,787434.1767577,368462.086517462
TAG(52:3)_FA 18:0,-0.329914461971341,11.295877385275185,1.9817594521155115,0.15920517480825283,0.9100833127098632,874.8 -> 573.8,TAG1,89308.0665893914,868569.48156737,938087.36083965,833816.37792953,736035.33984378,1411603.46044926,986132.83325198,930819.35717771,1042249.89831475,678789.30004908,51067.0636825626
TAG(54:8)_FA 18:0,0.33088281903479344,12.723174147927088,1.993407313068019,0.157985070348393,0.9100833127098632,892.7 -> 591.696,TAG1,586562.506038889,2898257.204101,2323935.2763687,1923782.5458986,3000350.3896475,2310894.8613287,1970244.9658204,1792870.0351565,1897992.2861314,2300983.5605469,394651.088470582
TAG(58:1)_FA 18:1,-0.32477592967327756,10.447306643365119,1.9206055851609563,0.16578991638058346,0.9337873231435805,962.9 -> 663.9,TAG2,84421.3259086722,315403.38439931,435378.95019515,742245.99487308,317515.665763896,892625.59985352,344350.84667977,742792.85705593,490064.64099108,384648.60766596,38868.0426330548
TAG(54:7)_FA 16:0,0.3197278777835925,10.74633695414508,1.8614938628197706,0.1724524860519257,0.939043202130713,894.8 -> 621.8,TAG1,164845.812805141,697223.09082044,577690.16186538,447446.60839845,767307.81713842,568330.91992183,511154.22143527,499558.23681645,513245.20068359,480943.85498028,119203.748825101
TAG(56:7)_FA 16:0,0.32081730845805817,10.776839313775838,1.8741754131988273,0.17099762941810487,0.939043202130713,922.8 -> 649.8,TAG1,202134.654113751,689001.42773453,605647.70117188,481620.21093744,697749.2065428,582047.78027366,497662.95703109,551128.37792968,541706.13720751,455154.89160142,121532.529281592
TAG(58:7)_FA 18:0,0.3185183054260964,10.760871378766195,1.8474651124997763,0.17407850483363085,0.939043202130713,950.8 -> 649.8,TAG1,179433.652591715,700032.86621113,592814.33789046,497483.65136712,723128.56933563,553038.28027313,481779.91406272,551130.15820325,535466.21972625,495616.9960936,109017.167751314
TAG(56:2)_FA 16:0,-0.31100355121798284,8.182823304173942,1.7611773907512998,0.18447772619708816,0.9433534776627518,932.9 -> 659.9,TAG1,34532.3024902174,78784.785156239,75142.565185545,68697.24511721,65302.58435056,156889.31140134,103093.447204569,90054.60546875,85418.825378414,84919.58630374,37016.2224349916
TAG(56:8)_FA 16:1,0.31079745534833475,10.791930892933724,1.759156241952951,0.18472979327599579,0.9433534776627518,920.8 -> 649.796,TAG1,211240.955463395,701368.82617183,592773.38183593,494433.5952147,683240.07128939,589828.80566393,497422.37695285,560807.41796851,554159.03857402,458658.23046899,125655.708358793
TAG(58:6)_FA 20:4,-0.31399282584936467,10.016381185299391,1.7954159743567288,0.18026767063147184,0.9433534776627518,952.8 -> 631.8,TAG2,55487.5036239499,202210.99511708,356995.86828602,661850.48547362,163539.130519799,872706.57409723,170088.31152339,542252.27807635,226330.95471191,403631.32836913,26032.3418274034
TAG(58:8)_FA 18:0,0.3117292810622905,11.76937965620669,1.7697233647231772,0.18341631853559087,0.9433534776627518,948.8 -> 647.8,TAG1,510147.875248065,1108577.88427704,1140184.75585942,984000.33935517,1056785.24462906,1096447.59423855,967317.60595679,1023876.29687502,907298.00390612,919078.5214847,445472.271652397
TAG(52:4)_FA 18:0,0.30904377180230885,9.392243860101848,1.73932708889879,0.18722411161198999,0.943510983518318,872.8 -> 571.8,TAG1,34801.9427261329,281337.237792945,304248.78350819,278042.77917489,235488.054901206,252437.156494084,192531.333679135,191446.012756344,192498.67352303,235438.837219346,22527.7415199281
TAG(56:7)_FA 18:0,0.306368551054085,10.677428745962079,1.7094673339365727,0.19105449578202127,0.9503100244742096,922.8 -> 621.8,TAG1,165403.910785775,661726.50927747,533629.95459006,433274.27099614,738276.15356443,527463.09863275,476231.5732422,458934.97021463,488258.55590801,536879.69824219,101143.126575444
TAG(52:5)_FA 18:1,0.30396478375519775,9.529090164160344,1.6827427346133845,0.19456040590748377,0.9553414802893114,870.8 -> 571.8,TAG1,36001.502288803,293174.59808349,350993.285583396,302561.262573363,266377.538207967,298705.200622504,202721.754516521,213679.112548827,209865.735565138,257516.957214541,23341.1416511545
TAG(60:10)_FA 18:2,0.2993021356262965,11.66427601454862,1.6316806464328693,0.20147074905520201,0.9767505935207895,972.9 -> 675.9,TAG2,742169.617313387,846337.86499014,917993.58312999,1022690.78808617,932755.743682511,1244623.11108401,898321.90185545,1067196.74218761,944208.22119151,809761.93749992,222166.576950074
TAG(54:8)_FA 16:0,0.29557205573164663,11.905454733242426,1.5913374923602532,0.2071351475258391,0.9794168086715601,892.7 -> 619.7,TAG1,561979.919555613,1144919.78027335,1208251.8095705,1067288.92724594,1065385.38574229,1282170.3476562,1022392.3691406,1026203.91308588,987908.9335935,961850.70214841,594875.320373492
TAG(60:5)_FA 18:2,-0.2971941872913764,8.48680845754237,1.6086233989553875,0.2046854177747175,0.9794168086715601,982.9 -> 685.9,TAG2,26519.841945644,91453.48724366,77925.045623786,199173.134704599,83783.7456131,151401.909851105,86610.966735854,147389.709594755,100424.486633303,217579.857177691,15160.1010131839
TAG(54:8)_FA 16:1,0.29223025583257617,10.905294333210538,1.5556003707588388,0.21231057510117898,0.9916457349237995,892.7 -> 621.7,TAG1,175910.192199681,775670.87011727,641298.84863257,509998.79638657,842970.65332017,655374.44726574,577515.06005878,569214.70410136,579996.84130835,521198.2177734,134845.109466512
TAG(48:0)_FA 16:1,-0.04059477914558851,10.01915779564445,0.03006802074924053,0.862335980878319,0.9996871361166503,824.8 -> 553.8,TAG1,85925.2856216486,377929.88793943,336099.48510734,303951.44042969,322361.82202143,538421.65698238,321596.54431142,315522.62084977,276522.47973642,363649.3056641,79988.5658798457
TAG(48:0)_FA 18:2,-0.1878218820475114,8.304479378486338,0.643157092779802,0.42256987505452503,0.9996871361166503,824.8 -> 527.796,TAG2,28103.1818351762,85171.9265441801,105031.30725097,140025.530029372,73559.425632501,147771.830322247,89947.7264213642,142834.28967287,119080.448059157,94327.506530731,12813.8809471068
TAG(48:2)_F A18:0,-0.2679082089855244,9.117297460771265,1.3077019151821783,0.2528111579914767,0.9996871361166503,820.8 -> 519.8,TAG1,44383.7232932878,190139.71423343,167951.43151853,158890.8116455,148780.69042969,305874.021850597,185811.17272948,191148.65148931,170750.471374512,201540.154419,37257.4428329356
TAG(48:3)_FA 16:0,-0.2699195039091898,9.115048389617153,1.3273839711832807,0.24927114573352027,0.9996871361166503,818.8 -> 545.8,TAG1,39739.2028846617,181237.493347144,167574.61181635,183840.49401867,152421.67211915,293822.861145022,200965.7127685,192587.03320321,193873.37512207,173922.01428216,31719.7424773977
TAG(48:3)_FA 18:0,-0.0748225325899832,8.107866210487192,0.1021248074688117,0.7492945296971271,0.9996871361166503,818.8 -> 517.8,TAG1,30460.4424209479,90388.366210965,81106.166381855,93090.566650358,66918.844848601,109745.487701417,80061.585510245,88702.886291515,83841.105590818,110814.507629435,24001.2416534555
