lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,ON3x,ON3xcopy,YN3x,YN3xcopy,Blank
TAG(56:0)_FA 16:0,1.7969795897470042,12.632720305648911,14270.211410172722,0,0,936.9 -> 663.9,TAG1,973968.32507286,973968.32507286,304368.14080807,304368.14080807,190521.27319329
TAG(56:0)_FA 16:1,1.1619872020962745,9.54929194348978,5483.027593150082,0,0,936.9 -> 665.9,TAG1,96006.867584213,96006.867584213,46591.623413083,46591.623413083,35898.262481677
TAG(56:0)_FA 18:1,0.7328782631194015,9.253939530405864,2173.2381831280186,0,0,936.9 -> 637.896,TAG2,72266.305664066,72266.305664066,47218.943359381,47218.943359381,25036.12173462
TAG(56:0)_FA 20:0,-0.6976410122547052,11.999444362814561,2243.690847775294,0,0,936.9 -> 607.9,TAG2,283793.56103525,283793.56103525,499818.97509766,499818.97509766,219011.41601566
TAG(56:1)_FA 16:1,1.763355518518092,12.480301296410543,13740.509134851447,0,0,934.9 -> 663.9,TAG1,857764.29040597,857764.29040597,274374.76184087,274374.76184087,198525.15490726
TAG(56:1)_FA 18:2,0.7217021953907194,9.247371747333643,2109.751360555871,0,0,934.9 -> 637.896,TAG2,72384.925353997,72384.925353997,47664.263183594,47664.263183594,23248.381790156
TAG(56:4)_FA 20:4,-0.6188229878293076,12.83023553869209,1789.300665757295,0,0,928.8 -> 607.8,TAG2,518035.65185549,518035.65185549,863859.7207034,863859.7207034,405044.20703118
TAG(56:6)_FA 18:0,1.1073761274611609,9.466607564055185,4976.4042526142375,0,0,924.8 -> 623.8,TAG1,92095.00634771,92095.00634771,46417.44335937,46417.44335937,28117.241912837
TAG(56:7)_FA 18:0,2.0907216048203567,12.650373983964315,18944.43831704813,0,0,922.8 -> 621.8,TAG1,1087206.87329096,1087206.87329096,277166.90026861,277166.90026861,83608.225830094
TAG(56:7)_FA 18:1,0.9886059243534712,9.744627304833006,4092.8877688069974,0,0,922.8 -> 623.8,TAG2,111012.6470947,111012.6470947,60753.484069826,60753.484069826,28745.882080067
TAG(56:8)_FA 18:1,1.7973947501632166,12.829065002039838,14321.65013225056,0,0,920.8 -> 621.8,TAG2,1186816.2272952,1186816.2272952,370777.0830078,370777.0830078,81489.66564942
TAG(56:8)_FA 18:2,0.9195129807403397,9.739521978642934,3550.9511404721416,0,0,920.8 -> 623.8,TAG2,108832.167419399,108832.167419399,62482.02471925,62482.02471925,28614.102203366
TAG(58:0)_FA 18:0,1.9670965410562793,12.565816198639236,16886.03109885793,0,0,964.9 -> 663.9,TAG1,952268.48559581,952268.48559581,264486.45568848,264486.45568848,184295.39428718
TAG(58:0)_FA 18:1,1.2121695728716353,9.563085903017873,5989.1340423242345,0,0,964.9 -> 665.9,TAG2,102410.966674751,102410.966674751,48000.483428931,48000.483428931,26295.301971424
TAG(58:1)_FA 18:1,1.5857287234960327,12.576723498932852,11260.412403004513,0,0,962.9 -> 663.9,TAG2,934308.81042482,934308.81042482,338016.32202161,338016.32202161,124406.048156765
TAG(58:1)_FA 18:2,0.9997465423697034,9.510422002568495,4104.093804874203,0,0,962.9 -> 665.9,TAG2,94238.166351321,94238.166351321,51176.643798815,51176.643798815,25245.341827382
TAG(58:2)_FA 18:2,1.6402993164595527,12.54611188861503,12005.190781326419,0,0,960.9 -> 663.9,TAG2,926961.02319334,926961.02319334,322909.86108402,322909.86108402,114431.007568363
TAG(58:7)_FA 20:0,1.282396667125503,11.512038817578045,7364.002637773541,0,0,950.8 -> 621.8,TAG2,433166.57556179,433166.57556179,193381.15454098,193381.15454098,34886.402587902
TAG(60:0)_FA 20:0,1.236695369352036,11.910222316673298,6868.790529940121,0,0,992.9 -> 663.9,TAG2,437315.75427267,437315.75427267,201517.054595901,201517.054595901,322173.184623801
TAG(60:4)_FA 20:4,0.6453682102762412,10.753544984789093,1858.9902121241928,0,0,984.9 -> 663.9,TAG2,191341.732544,191341.732544,132841.449707,132841.449707,92551.126037624
TAG(48:1)_FA18:0,0.5702794274825316,11.136030494613454,1473.7375708185114,2e-322,1.72e-321,822.8 -> 521.8,TAG1,241671.79589851,241671.79589851,176747.75317386,176747.75317386,127466.488647475
TAG(54:0)_FA 20:0,-0.5572188896460322,11.24516063540784,1411.8196544027915,5.675455259251666e-309,4.830443031763085e-308,908.9 -> 579.9,TAG2,178239.41357422,178239.41357422,284801.780700898,284801.780700898,130511.56958007
TAG(54:4)_FA 20:4,-0.544679876558149,13.533782269743465,1396.8649354460824,1.0085229543626072e-305,8.397049815671272e-305,900.8 -> 579.8,TAG2,886408.81249989,886408.81249989,1404100.9143067,1404100.9143067,599624.78466816
TAG(50:3)_FA 18:1,0.5457908698788253,12.669956285426169,1392.364565551869,9.58580121315575e-305,7.811408222635431e-304,848.8 -> 549.8,TAG1,700016.31347656,700016.31347656,520724.43603532,520724.43603532,356682.86120619
TAG(48:3)_FA 18:2,0.5479348828921979,11.909107854189617,1389.8760174120011,3.3296430281030233e-304,2.6567776661738708e-303,818.8 -> 521.8,TAG2,438315.81298847,438315.81298847,325567.84277341,325567.84277341,146961.79016115
TAG(56:1)_FA 20:0,-0.5305168707928931,12.397148674263894,1311.6739275609464,3.2833883256973154e-287,2.5664035280450443e-286,934.9 -> 605.896,TAG2,406915.54895015,406915.54895015,638270.944702,638270.944702,267081.57958977
TAG(56:4)_FA 20:0,0.552293300460935,9.837706968921882,1308.6901505946282,1.4612851120524441e-286,1.1193443958321723e-285,928.8 -> 599.8,TAG2,107155.949584993,107155.949584993,79352.10571291,79352.10571291,27200.601989751
TAG(50:4)_FA 18:2,0.5216543500374116,13.433608850160557,1281.7622410615206,1.0388765765573816e-280,7.801759388656415e-280,846.8 -> 549.8,TAG2,1250494.6357421,1250494.6357421,945904.8750004,945904.8750004,427319.77294929
TAG(58:6)_FA 20:0,0.5485893377378672,8.852702622441683,1169.2335883701214,2.963268696593053e-256,2.1825613669137293e-255,952.8 -> 623.8,TAG2,51472.083862298,51472.083862298,38214.542602546,38214.542602546,20359.50138856
TAG(54:1)_FA 18:2,-0.5170172456560612,10.064552615970209,1151.2459273073139,2.4049320687796015e-252,1.7379037402690328e-251,906.8 -> 609.8,TAG2,77494.225891131,77494.225891131,120422.188232427,120422.188232427,66456.705444316
TAG(56:7)_FA 20:0,-0.5106829961916619,9.818725163987626,1106.9658044806133,1.0113727348918625e-242,7.1732547678441355e-242,922.8 -> 593.8,TAG2,67079.38488769,67079.38488769,103781.387695311,103781.387695311,50116.763305657
TAG(56:3)_FA 20:4,-0.5111539524078796,9.574812398489497,1085.196190630192,5.450394822360795e-238,3.795456758116699e-237,930.8 -> 609.8,TAG2,55664.724365263,55664.724365263,86149.406005858,86149.406005858,45935.72354124
TAG(52:4)_FA 18:1,0.4805234975552572,10.01469514417449,999.0565279381601,2.879670596141114e-219,1.9694889970036548e-218,872.8 -> 573.8,TAG1,112726.347717294,112726.347717294,87734.925781267,87734.925781267,46705.363189679
TAG(52:1)_FA20:0,0.4857444562273894,9.701585988644489,998.3155132582806,4.1726591013567973e-219,2.8037340979292166e-218,878.8 -> 549.8,TAG2,90419.24670407,90419.24670407,70119.085815451,70119.085815451,38707.923034678
TAG(50:4)_FA 18:0,0.532107694363834,8.253627104506762,982.681397027341,1.0440919937679211e-215,6.894607476088169e-215,846.8 -> 545.8,TAG1,30876.762176514,30876.762176514,23187.281539919,23187.281539919,21520.061538708
TAG(60:1)_FA 18:1,-0.4638935019177638,9.325031837816093,879.2081703511963,3.249175918575361e-193,2.1092108081599376e-192,990.9 -> 691.9,TAG2,49659.383544919,49659.383544919,74378.385162324,74378.385162324,31298.342132557
TAG(54:1)_FA 18:1,-0.43192445181391653,13.064015835015201,875.8250481865033,1.7670309207773214e-192,1.1279547377628568e-191,906.8 -> 607.8,TAG1,584517.54345696,584517.54345696,856286.4018556,856286.4018556,734094.1298827
TAG(60:1)_FA 18:2,-0.5224581984862524,7.773686152378284,858.3654131348769,1.1038708777088864e-188,6.930861412500057e-188,990.9 -> 693.9,TAG2,15644.921203615,15644.921203615,24403.341506957,24403.341506957,14042.5209732049
TAG(56:1)_FA 18:1,-0.4353018561161539,10.305490223880652,833.2556182554766,3.1759435689647628e-183,1.9619135272798454e-182,934.9 -> 635.9,TAG2,99962.74731449,99962.74731449,146783.250122085,146783.250122085,59345.22393799
TAG(52:5)_FA 20:4,0.417087625053826,12.469543050672375,813.8859081241296,5.164721663299752e-179,3.139822852450484e-178,870.8 -> 549.796,TAG2,612956.03955084,612956.03955084,498508.61621098,498508.61621098,241914.93933097
TAG(58:6)_FA 18:0,-0.46686319636058177,8.529515410532241,780.8687173650121,7.791285683578873e-172,4.662597526266732e-171,952.8 -> 651.8,TAG1,24874.7416687,24874.7416687,37333.462890605,37333.462890605,32166.582092298
TAG(52:2)_FA 18:2,-0.40557716605351557,14.404141611393856,779.714208303709,1.388762740752204e-171,8.1830173801245255e-171,876.8 -> 579.8,TAG2,1715363.645508,1715363.645508,2467438.62402358,2467438.62402358,1091937.5898439
TAG(54:3)_FA 16:1,0.4302485305003527,9.321489220194104,751.6333392450995,1.77114993627592e-165,1.0278036751419354e-164,902.8 -> 631.8,TAG1,63856.624267573,63856.624267573,51462.06384275,51462.06384275,42010.542663546
TAG(56:2)_FA 18:2,-0.4114508700330598,10.320050606582027,745.6981408501724,3.4576752625260186e-164,1.97655167992159e-163,932.9 -> 635.9,TAG2,102481.0067139,102481.0067139,148013.66992188,148013.66992188,58013.54455566
TAG(52:4)_FA 18:2,0.39526289166513345,13.295277654493175,736.9200532633905,2.802116289241134e-162,1.5782507923225799e-161,872.8 -> 575.8,TAG2,1089796.5478517,1089796.5478517,899826.29882812,899826.29882812,401849.28955078
TAG(54:0)_FA 18:0,-0.3954300698498416,12.423301003162443,728.8906179199023,1.5610918092361005e-160,8.66519076720908e-160,908.9 -> 607.896,TAG1,380961.22753903,380961.22753903,544147.17773424,544147.17773424,469021.93164058
TAG(52:2)_FA 20:0,0.4310337497152065,8.772838723247885,714.6183626973242,1.9810323377964156e-157,1.0839076933943246e-156,876.8 -> 547.8,TAG2,46356.263244636,46356.263244636,37338.182556136,37338.182556136,21220.901458745
TAG(52:1)_FA 18:2,-0.39920338801670047,10.711277283167826,713.6579037438072,3.204378508287233e-157,1.7285591108084653e-156,878.8 -> 581.8,TAG2,131172.40942382,131172.40942382,187851.23229981,187851.23229981,90149.22619628
TAG(58:3)_FA 16:0,0.43794403127473996,8.829104599524635,711.334636336846,1.0255126123900476e-156,5.455157368685948e-156,958.9 -> 685.9,TAG1,38966.462585443,38966.462585443,31236.002319323,31236.002319323,48137.803680402
TAG(58:4)_FA 20:4,-0.41234195067136925,9.336695409430172,695.1643244562722,3.3671212391439615e-153,1.7665855268385443e-152,956.9 -> 635.9,TAG2,50468.443603487,50468.443603487,72936.805114741,72936.805114741,33912.902618413
TAG(56:5)_FA 20:4,-0.38324642615704857,13.75830687247472,694.5358417803654,4.6124097210665674e-153,2.387233679957426e-152,926.8 -> 605.8,TAG2,1099066.02099602,1099066.02099602,1556652.66552726,1556652.66552726,721574.87622103
TAG(60:5)_FA 18:2,0.43109123073719535,8.640440578646174,686.7192811870738,2.310591064267237e-151,1.1799418368191357e-150,982.9 -> 685.9,TAG2,38220.842712386,38220.842712386,30784.182205197,30784.182205197,30813.561981188
TAG(60:2)_FA 18:2,-0.4079481353996813,9.383563819310513,683.8785430645146,9.582505094201545e-151,4.8290782251042e-150,988.9 -> 691.9,TAG2,52385.583496058,52385.583496058,75477.225463901,75477.225463901,34464.042419441
TAG(52:3)_FA 18:1,0.38025831027276646,12.791066430674997,678.7488395666973,1.2502883788686404e-149,6.218966871515445e-149,874.8 -> 575.8,TAG1,716969.73437482,716969.73437482,598178.63720709,598178.63720709,410433.94946276
TAG(54:2)_FA 16:0,0.407227691125051,9.247260400628797,668.8365151796285,1.7890778376256698e-147,8.784830920649122e-147,904.8 -> 631.8,TAG1,60441.084533682,60441.084533682,49492.963317859,49492.963317859,39348.403076166
TAG(58:1)_FA 20:0,-0.4090749588499805,9.095460698497726,664.5023934892591,1.5673980859165062e-146,7.598904644380024e-146,962.9 -> 633.9,TAG2,41756.582794178,41756.582794178,60209.963836687,60209.963836687,32309.641906731
TAG(48:0)_FA 18:0,0.3750740139144306,11.841467875493917,650.9503105355436,1.3881537989916923e-143,6.645786312672726e-143,824.8 -> 523.8,TAG1,362101.88525405,362101.88525405,303194.60449215,303194.60449215,235313.97558597
TAG(52:6)_FA 18:2,0.4115570418999617,8.751617722524125,639.7837353186374,3.723697142517557e-141,1.760711118005215e-140,868.7 -> 571.7,TAG2,41985.623138438,41985.623138438,34277.442535409,34277.442535409,30585.602142329
TAG(58:0)_FA 20:0,-0.3981357412288915,9.112769503689965,633.2426527213171,9.853192118924335e-140,4.602161684814659e-139,964.9 -> 635.9,TAG2,43435.882873537,43435.882873537,62158.284057614,62158.284057614,29043.202270526
TAG(54:7)_FA 18:2,0.3781644082192966,9.5269878004396,601.1249850507826,9.530292098480771e-133,4.397713100865223e-132,894.8 -> 597.8,TAG2,81055.365417471,81055.365417471,67723.904785173,67723.904785173,24637.821563715
TAG(48:1)_FA 18:1,0.3487360427796155,11.893475584515883,563.6858517993932,1.3268656319038265e-124,6.049875440704351e-124,822.8 -> 523.8,TAG1,375775.38867206,375775.38867206,320440.60253877,320440.60253877,234853.51965326
TAG(54:3)_FA 20:4,-0.35966016544149726,10.066042036288394,561.6897735981252,3.606097079523182e-124,1.6248649193616218e-123,902.8 -> 581.8,TAG2,86702.34619141,86702.34619141,120808.84851072,120808.84851072,52068.043579096
TAG(54:1)_FA 18:0,-0.34182034321624916,13.818192639548055,552.6168544073964,3.394066890328149e-122,1.5115437430182336e-121,906.8 -> 605.8,TAG1,1059754.01953128,1059754.01953128,1458486.84570329,1458486.84570329,1107418.40380847
TAG(54:6)_FA 18:2,0.34034768686957617,11.813282001051947,538.0874310120435,4.914838039808396e-119,2.1636585853409375e-118,896.8 -> 599.8,TAG2,405432.64794921,405432.64794921,347746.74658193,347746.74658193,84518.786224336
TAG(60:8)_FA 18:0,-0.33750710535353456,12.460815470872223,531.8375347357651,1.1250827804301362e-117,4.8966671011902526e-117,976.9 -> 675.9,TAG1,402297.14782724,402297.14782724,552008.800049,552008.800049,473344.31274432
TAG(56:3)_FA 16:0,0.399586387827018,8.03186277890759,529.2307933000159,4.152351819148007e-117,1.7869109513861645e-116,930.8 -> 657.8,TAG1,24957.861755375,24957.861755375,20545.581481934,20545.581481934,19960.141540524
TAG(58:9)_FA 16:1,-0.33275647499405137,12.733609609372909,518.7815511057382,7.791699119371965e-115,3.31580084746607e-114,946.8 -> 675.8,TAG1,482501.49816894,482501.49816894,659884.04296848,659884.04296848,586767.71972651
TAG(54:3)_FA 18:2,-0.3270721566780014,14.437106004325376,507.70943976279045,1.9979157236443722e-112,8.40881013358016e-112,902.8 -> 605.8,TAG2,1797097.8173828,1797097.8173828,2448102.00439242,2448102.00439242,1159490.5710449
TAG(58:10)_FA 18:0,0.3602324830650487,8.82760722907552,504.91048325275773,8.120047653643974e-112,3.380411142767002e-111,944.8 -> 643.8,TAG1,47856.243164057,47856.243164057,40485.242889379,40485.242889379,19980.561523432
TAG(58:8)_FA 18:2,-0.36073760342364286,8.85310839461123,502.26918269308624,3.0496089659270245e-111,1.2559142300538176e-110,948.8 -> 651.8,TAG2,36027.322448722,36027.322448722,50237.083801276,50237.083801276,27095.782043454
TAG(60:1)_FA 20:0,-0.34819035095458245,9.270504128374293,493.6599170105557,2.2775181590081347e-109,9.27967505212889e-109,990.9 -> 661.9,TAG2,49780.783630385,49780.783630385,68814.025329607,68814.025329607,31140.302490234
TAG(60:3)_FA 20:4,0.36237769427967653,8.42331311424181,477.0019437413904,9.59661852231031e-106,3.8689525200472085e-105,986.9 -> 665.9,TAG2,34525.402450555,34525.402450555,29164.262207026,29164.262207026,19815.761459351
TAG(58:8)_FA 18:0,-0.318745727484594,12.231257573542127,472.72230051958195,8.191809065807854e-105,3.268190491879592e-104,948.8 -> 647.8,TAG1,343683.04272469,343683.04272469,465488.995117111,465488.995117111,410344.10937488
TAG(54:0)_FA 18:1,-0.3409402685383859,9.426327340089838,470.7268108321365,2.2264329728021352e-104,8.790967304981627e-104,908.9 -> 609.9,TAG1,48055.92361452,48055.92361452,66096.684387187,66096.684387187,61760.30444333
TAG(56:2)_FA 20:0,-0.30999110532170115,11.941537158853722,446.22949177223165,4.771886404011008e-99,1.8649311150369552e-98,932.9 -> 603.9,TAG2,317519.00439447,317519.00439447,427450.30908205,427450.30908205,216023.715332138
TAG(60:8)_FA 18:1,-0.3110393565588053,10.367073523779919,427.28123969037557,6.347903347767877e-95,2.4558050325203e-94,976.9 -> 677.9,TAG2,107724.5476074,107724.5476074,145126.329406721,145126.329406721,68206.24548341
TAG(52:0)_FA 18:0,-0.30051145292113257,13.32110829765758,425.90481116295825,1.2653636525506554e-94,4.846342789269011e-94,880.8 -> 579.8,TAG1,754458.17041006,754458.17041006,1009014.47802747,1009014.47802747,813070.89404308
TAG(58:8)_FA 18:1,-0.30859243577754203,10.526818616507823,424.216555471326,2.9489939114285237e-94,1.1182818495813115e-93,948.8 -> 649.8,TAG2,121861.00903318,121861.00903318,163892.73144532,163892.73144532,71419.105102537
TAG(54:2)_FA 20:4,-0.34129043761715594,8.350473515144753,420.10548852941906,2.3146506216230843e-93,8.69128615766315e-93,904.8 -> 583.8,TAG2,26457.001693733,26457.001693733,36398.122314458,36398.122314458,15939.46113586
TAG(58:8)_FA 16:0,-0.2957790613392047,12.776039297928063,410.3423927061288,3.0874252207357135e-91,1.1480425820793965e-90,948.8 -> 675.8,TAG1,507170.97753905,507170.97753905,676070.58349633,676070.58349633,593694.08081056
TAG(52:1)_FA 18:1,-0.29307345591995587,14.008988561869476,406.86038802900185,1.768258262234982e-90,6.511951100346135e-90,878.8 -> 579.8,TAG1,1216026.68457019,1216026.68457019,1617954.37744153,1617954.37744153,1318826.41308606
TAG(58:7)_FA 18:1,-0.32008938982561935,8.797962311646208,392.45618927146563,2.416385001737259e-87,8.81405195871781e-87,950.8 -> 651.8,TAG2,35014.402282683,35014.402282683,47468.203430142,47468.203430142,26851.781723023
TAG(54:0)_FA 20:4,0.33834913809502465,7.930073834676361,379.5847874717266,1.5323559683363198e-84,5.536720149743495e-84,908.9 -> 587.9,TAG2,24413.721786493,24413.721786493,20969.081649774,20969.081649774,13855.080978391
TAG(52:2)_FA 18:0,0.2849854067072793,12.24963399943895,379.21051558194205,1.8486081838785905e-84,6.616980695565422e-84,876.8 -> 575.8,TAG1,480916.25683605,480916.25683605,428627.00927745,428627.00927745,275099.878357062
TAG(54:1)_FA 20:0,-0.28371182810603235,11.850209586195431,373.3750027639468,3.4463571332228466e-83,1.2221803537262502e-82,906.8 -> 577.8,TAG2,304264.88208005,304264.88208005,402213.72741712,402213.72741712,191977.234008772
TAG(58:8)_FA 16:1,-0.290616875947233,10.456406144264523,372.0898908284401,6.563923492245829e-83,2.3064061445230758e-82,948.8 -> 677.8,TAG1,104604.98706056,104604.98706056,138942.829833969,138942.829833969,109856.608032255
TAG(60:7)_FA 18:2,-0.34902564958923205,7.5788940020200695,364.14562850336387,3.522892707525952e-81,1.2266071881658543e-80,978.9 -> 681.9,TAG2,14270.681030274,14270.681030274,19738.401397699,19738.401397699,13768.58089447
TAG(48:0)_FA 18:1,0.3013962343760992,8.980367896203704,356.2328718443722,1.86156033581508e-79,6.423221699253834e-79,824.8 -> 525.8,TAG1,48804.083740233,48804.083740233,43005.68310547,43005.68310547,32212.622497544002
TAG(60:10)_FA 20:4,-0.30806144015260123,8.501571099936026,347.36093030994823,1.5916242598272584e-77,5.442786531373571e-77,972.9 -> 651.9,TAG2,28413.522125238,28413.522125238,38199.74255371,38199.74255371,22670.961791985
TAG(60:7)_FA 18:1,-0.3109736399464679,8.341705139220803,345.4410482182371,4.1680633582792576e-77,1.400323040544698e-76,978.9 -> 679.896,TAG2,25666.341781609,25666.341781609,34576.10275268,34576.10275268,19313.0014267013
TAG(60:9)_FA 16:1,-0.2789307144215062,10.63707342865289,345.4497099169478,4.149999404119167e-77,1.400323040544698e-76,974.9 -> 703.9,TAG1,116652.328613305,116652.328613305,153694.831848139,153694.831848139,132730.00903322
TAG(54:7)_FA 20:4,0.28623066378384804,9.372151307868954,337.59602495551997,2.1301931392330407e-75,7.094469324576127e-75,894.8 -> 573.8,TAG2,66574.025024416,66574.025024416,59284.324279798,59284.324279798,34081.3223877
TAG(58:5)_FA 20:4,-0.27166282308465506,9.848003043705514,315.86695497596776,1.1512932840126269e-70,3.80125282566238e-70,954.8 -> 633.8,TAG2,75927.685852037,75927.685852037,99535.546051034,99535.546051034,48748.803527832
TAG(56:5)_FA 18:2,0.2767141558387067,9.334936238182994,313.5935884410991,3.60080778409647e-70,1.1787259669307248e-69,926.8 -> 629.8,TAG2,63453.804260227,63453.804260227,56879.72344971,56879.72344971,36751.762573247
TAG(60:6)_FA 20:0,-0.29145882586274185,8.490723097089926,310.4301314615237,1.760044525975604e-69,5.71268689363268e-69,980.9 -> 651.9,TAG2,28353.002075195,28353.002075195,37682.222656243,37682.222656243,22604.861572269
TAG(58:1)_FA 16:1,-0.2797793576141282,9.075130534743327,307.7641727802775,6.703323878431724e-69,2.1574563407053365e-68,962.9 -> 691.9,TAG1,40731.722869886,40731.722869886,53697.523223901,53697.523223901,40928.742996203
TAG(54:2)_FA 16:1,0.26653422278255345,9.733693600362468,299.66926504458917,3.888906553804157e-67,1.241209341755827e-66,904.8 -> 633.8,TAG1,79517.48571777,79517.48571777,71783.885070794,71783.885070794,59565.224426284
TAG(60:8)_FA 18:2,-0.2914901617104857,8.249285908675423,297.53231387402315,1.1360680629029497e-66,3.5959840338167745e-66,976.9 -> 679.9,TAG2,23898.581542968,23898.581542968,31762.822387685,31762.822387685,19413.521362301
TAG(54:5)_FA 20:4,-0.24991454214673137,14.32279878938464,296.57768546474966,1.8339711065179082e-66,5.757466670461958e-66,898.8 -> 577.8,TAG2,1712267.0566408,1712267.0566408,2211070.22558556,2211070.22558556,1062895.28124999
TAG(60:11)_FA 16:0,0.31907503530407777,7.378255364952372,281.6510058511598,3.279571243488878e-63,1.0211998262245855e-62,970.9 -> 697.9,TAG1,14678.181060791,14678.181060791,12776.720962523,12776.720962523,15258.240951536
TAG(52:0)_FA 16:0,-0.24486482549916466,11.728355181221485,276.59726181977487,4.141214023990899e-62,1.279100783216544e-61,880.8 -> 607.8,TAG1,253894.91845703,253894.91845703,326711.90258777,326711.90258777,275095.58007814
TAG(52:0)_FA 18:1,-0.2483996444641096,10.375611790290597,270.7979727618295,7.603184010707017e-61,2.32961558088063e-60,880.8 -> 581.8,TAG1,100455.94714357,100455.94714357,129583.80859375,129583.80859375,104065.76770021
TAG(52:3)_FA 18:0,0.2508598284054542,9.71011994286688,267.4481846765335,4.083907485195622e-60,1.241378227642796e-59,874.8 -> 573.8,TAG1,84394.446289046,84394.446289046,77018.785766605,77018.785766605,39769.322937007
